ImageNumber,ObjectNumber,Annotation,Cell_objectnumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Cells_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_Cells_Distance_Centroid_FilteredNuclei_nei,Mean_Cells_Location_Center_X,Mean_Cells_Location_Center_Y,Mean_Cells_Location_Center_Z,Mean_Cells_Number_Object_Number,Number_Object_Number,Parent_Nuclei
3,15,M,15,1402,1856,882,1172,824,1140,851.7924394,1154.905136,1402,1.37E-12,302866.5999,367849.0814,-7.67E-13,-44614.60556,-178936.4589,-19441453.14,88354.38302,-56564.17267,15235559.9,18056364.72,1.285081393,1445,0.863240493,42.2502289,1,0.755387931,0.778160828,0.199033469,0.013970741,0.000120286,2.03E-05,9.79E-10,2.28E-06,-2.06E-10,222.379183,56.66574062,216.0246789,31.82211524,31.82211524,63.02024467,59.64953418,58.24946352,15.13274595,6.272287278,5.830951895,30.20188481,30.11066007,nan,nan,0.154083223,0.004998039,nan,-0.022697657,-0.002431245,-0.0070548,0.044950246,-0.000768549,0.00552859,0.00017499,0.000888104,-0.002113874,-7.44E-05,-0.000534414,-78.70724084,150.4680374,0.970242215,1402,38965,1385799,55717387,20897,536164,17996688,692730910,399827,9725630,308950906,11326174664,0.525523318,0.023760608,0.178000474,0.102918264,0.011317553,0.005048716,0.021112917,0.041268329,0.037132457,0.004244967,0.008951195,0.003012604,0.009382537,0.01237291,0.004930998,0.015987048,0.005251986,0.006344251,0.007115311,0.002306889,0.01491509,0.013638029,0.013128422,0.005674206,0.00766247,0.003586216,0.003772065,0.003881629,0.004150477,0.001558089,1,851.7924394,1154.905136,0,5.063685849,855.3019041,1151.254852,0,15,15,15
3,16,M,16,1612,2970,1532,1227,1499,1137,1515.49938,1185.072581,1612,1.06E-12,107026.9994,11010.93176,-1.55E-11,205722.5726,-339475.5998,28215033.89,816334.5081,-1425717.038,74275976.51,-271012935.2,2.241679241,1708,0.969903577,45.30410739,1,0.542760943,0.446094152,0.355338031,0.099579582,0.002040291,0.001191869,1.85E-06,0.000361289,-1.26E-07,540.7456881,32.05921724,66.39392021,-127.6194619,-127.6194619,506.4109852,93.01575678,92.04890005,12.08304597,4.925802697,4.472135955,24.1150396,22.64834378,nan,nan,0.041187295,0.000105539,nan,0.079168401,-0.003253838,0.006735742,0.314150735,-0.01366535,0.017731818,-0.001611434,-0.028495185,0.051605267,-0.005221944,0.004578934,15.05828062,213.0954544,0.943793911,1612,26597,545861,12549137,77493,1484309,32690061,782692301,4541623,93287475,2130980591,52159166511,0.242235589,0.022070719,0.107205855,0.060180597,0.00856829,0.009707126,0.046415661,0.047711739,0.029129256,0.003630822,0.003301509,0.005890667,0.026283101,0.02558204,0.025559863,0.017330692,0.001970739,0.001041053,0.002619688,0.004062508,0.013238589,0.013812418,0.0138345,0.015023829,0.011348555,0.002136302,0.001898008,0.00275411,0.002604924,0.002987087,1,1515.49938,1185.072581,0,55.26471099,1502.110605,1131.454216,0,16,16,16
3,17,,17,716,960,311,1281,279,1251,293.5460894,1265.886872,716,1.49E-13,43755.47905,45741.19048,1.14E-12,7414.23324,27824.4785,1107850.203,40699.83659,-27819.23075,1773823.247,-920962.9238,1.139485087,756,0.551389876,30.19336871,1,0.745833333,0.877589371,0.164740714,0.00087217,0.000157148,1.73E-06,1.33E-11,-2.04E-09,-2.53E-11,69.54981916,48.40453229,61.11100426,-10.35507436,-10.35507436,56.8433472,33.35861368,33.28663395,12.64911064,5.003888549,4.472135955,28,27.82934632,nan,nan,0.085350565,0.003334455,nan,0.014462394,0.002028357,0.003018158,0.07939015,-0.002027975,0.004832493,-9.38E-05,-0.002187899,0.001642093,0.000129349,0.000266385,50.8218634,101.254834,0.947089947,716,10415,195253,4158851,10659,162461,3150227,68940647,199379,3093115,60098413,1315033333,0.819882187,0.037011936,0.12147257,0.059917272,0.005218696,0.034345447,0.050324405,0.017057642,0.029309621,0.013578013,0.012048618,0.003605281,0.007841461,0.00836236,0.012804735,0.011461114,0.00683629,0.009432523,0.008238079,0.004919119,0.003584459,0.006606451,0.000243529,0.010194504,0.002452492,0.003643479,0.005488625,0.00765883,0.004117917,0.006571534,1,293.5460894,1265.886872,0,6.910215641,299.7764763,1262.897999,0,17,17,17
3,18,,18,1518,2170,559,1336,528,1266,542.3596838,1301.64888,1518,1.03E-12,91773.61265,96170.91896,-1.78E-11,75971.71146,-55035.0902,8242016.937,445229.8531,-543022.918,21891232.77,-39627882.83,1.568108701,1602,0.913672913,43.9633669,1,0.699539171,0.637710893,0.233041649,0.027875829,0.000425862,0.000124273,2.81E-08,1.80E-05,-5.42E-09,303.6016777,50.15554608,60.45692533,-50.04724075,-50.04724075,293.3002985,69.69667742,70.83078427,15,5.873511098,5.24209216,30,28.32823216,nan,nan,0.039826697,0.001071185,nan,0.032969197,-0.000613,0.002356233,0.193214953,-0.006048375,0.006258279,-0.00029077,-0.009361979,0.013791285,-0.00095801,0.000817697,11.63092733,172.9533188,0.947565543,1518,21798,404786,8544450,54115,853046,16556992,357467450,2374369,38968778,764159716,16513801994,0.38524569,0.028549161,0.163699697,0.077332544,0.027085177,0.008059163,0.048849133,0.04626617,0.035511061,0.012931161,0.009023504,0.004465862,0.007226977,0.00817975,0.020959874,0.020279841,0.004981429,0.004671234,0.005527837,0.002859646,0.00978587,0.004896699,0.002055492,0.010322744,0.012851987,0.008388388,0.006945893,0.004133855,0.004176485,0.001775523,1,542.3596838,1301.64888,0,7.619238916,543.4781834,1309.185574,0,18,18,18
3,19,,19,1182,1785,1325,1416,1290,1365,1305.947547,1388.457699,1182,0,79174.74788,128365.1411,3.06E-12,-43822.62267,-16177.97395,-6584605.095,188157.3849,-268499.3792,10629733.93,-13313226.69,1.306329839,1228,0.828810206,38.79393177,1,0.662184874,0.765503451,0.1913446,0.010020159,0.000420691,3.54E-05,4.14E-09,3.33E-06,1.24E-09,172.2441985,53.92511866,66.98371225,37.07497688,37.07497688,159.1856049,52.4967349,50.99019514,14.56021978,5.805218155,5.385164807,28.77672671,29.37348972,nan,nan,0.056669807,0.002672412,nan,-0.031366309,-0.000336806,-0.003987285,0.134674793,-0.005589843,0.006436799,-0.000234489,0.005524223,-0.007576435,0.000528415,-0.000779136,-19.40334537,139.2964646,0.962540717,1182,18850,379786,8710306,27727,398355,7495001,163529667,838569,11048663,192567433,3932616011,0.578834285,0.056402392,0.16502842,0.107850065,0.018537015,0.010564207,0.011550321,0.033002003,0.023702779,0.007047948,0.016114814,0.013829708,0.007406097,0.01605331,0.005177922,0.008272203,0.008487563,0.00991851,0.011102128,0.011040769,0.014404102,0.00833452,0.011371326,0.005163272,0.006564592,0.005882498,0.005464494,0.006461203,0.001401258,0.005557146,1,1305.947547,1388.457699,0,87.78099999,1271.885045,1469.360418,0,19,19,19
3,20,,20,1768,3422,1137,1421,1078,1363,1108.90724,1390.674774,1768,8.09E-12,375080.7873,-724642.9037,-6.57E-12,272523.6629,-650201.2481,113047542.2,367709.9949,-228699.1129,103010229,-427784385.4,1.499953268,1844,0.920053156,47.44562693,1,0.516656926,0.666687437,0.237630392,0.030410167,0.000305434,5.80E-05,6.24E-09,5.96E-06,-4.53E-09,364.2217037,55.90882928,212.1497666,-154.1423433,-154.1423433,207.9807664,76.33837343,74.27651042,14.86606875,6.299232677,5.830951895,29.53033566,29.90888277,nan,nan,0.119994212,-0.005513386,nan,0.087184583,-0.004947003,0.0204557,0.11763618,-0.001740038,0.01863947,-0.001840929,0.002633202,0.019781432,-0.001095892,0.004618234,45.38738797,182.5512986,0.958785249,1768,54644,2063976,86252582,48929,1784784,73315776,3220771254,1721809,68071726,2917341078,1.32E+11,0.407565894,0.026687942,0.156421036,0.090324656,0.023945128,0.00774723,0.035647085,0.057200284,0.036118335,0.012297377,0.010285253,0.001601914,0.011569107,0.007839179,0.020151335,0.017725646,0.001231923,0.004549389,0.004713957,0.001215121,0.004457949,0.002164558,0.005825586,0.006509516,0.009611306,0.005483674,0.005346011,0.004897418,0.004043005,0.001478335,1,1108.90724,1390.674774,0,10.81064663,1103.188724,1381.500426,0,20,20,20
3,21,M,21,1938,3362,596,1500,555,1418,573.1351909,1461.423117,1938,1.15E-12,177452.58,340751.2797,-2.63E-11,256099.1434,542091.3214,50491117.45,897571.0444,81896.03547,98511658.27,308810359.1,1.795252527,2031,0.949905132,49.67432171,1,0.576442594,0.5570247,0.28622691,0.055359246,0.000572974,0.000123511,2.47E-08,1.36E-05,2.17E-08,505.3454842,49.36226832,91.56479875,-132.1461008,-132.1461008,463.1429538,89.91956265,85.23496935,13.34166406,5.929721677,5.743903072,26.87174448,28.10331463,nan,nan,0.047247058,0.002060882,nan,0.068186843,0.003278597,0.006936712,0.238979852,0.000495312,0.013534004,0.000963726,-0.014094179,0.030174688,0.000916667,0.002912712,17.71154066,209.0954544,0.954209749,1938,35146,814832,21554158,84154,1782248,45213450,1268614238,4551800,104870904,2786877294,80635222686,0.339647383,0.032618985,0.1259161,0.083547228,0.032210092,0.015694648,0.03757144,0.051640624,0.036984514,0.021101977,0.018927334,0.008044026,0.017736175,0.013372158,0.022920839,0.019335404,0.00945088,0.010171823,0.009593743,0.004187755,0.002583843,0.004075759,0.003687337,0.00984915,0.010938515,0.000509217,0.001872177,0.002479627,0.004797281,0.002184659,1,573.1351909,1461.423117,0,47.39610224,589.4631117,1505.917942,0,21,21,21
3,22,,22,1719,2562,299,1626,238,1584,268.4397906,1606.084933,1719,-2.78E-12,373223.5183,-24380.78052,-9.19E-12,56781.79058,626316.5379,23681985.7,167487.5998,180937.7715,23092493.27,103276250.8,1.325239081,1839,0.778390432,46.78353105,1,0.670960187,0.754580826,0.182984181,0.006324468,0.000350243,6.99E-06,6.61E-11,-3.22E-08,3.40E-10,225.6279508,88.92185608,217.1166482,-33.03187352,-33.03187352,97.43315868,60.08366844,61.84658438,17.08800749,6.84096682,6.32455532,39.67057409,37.71935441,nan,nan,0.126304042,-0.000199002,nan,0.01921575,0.005112157,0.004662196,0.056680139,0.001476861,0.004546144,0.000490382,-0.002796657,0.00202378,0.000438336,0.000375564,75.55093359,169.1959595,0.934747145,1719,52326,1966016,82542426,37964,1212398,47502500,2061659534,1005920,33308976,1328564742,58242634632,0.572208831,0.045423657,0.188551237,0.078236555,0.028396348,0.011692508,0.006490882,0.027968526,0.036998947,0.012322078,0.014381175,0.002837326,0.013199985,0.012848427,0.018540157,0.014246847,0.016190181,0.008224815,0.00612737,0.001090905,0.002154074,0.007101653,0.010878272,0.003539324,0.007294643,0.004615088,0.00719527,0.000438447,0.003352857,0.000813052,1,268.4397906,1606.084933,0,5.623768972,266.3551482,1600.861807,0,22,22,22
3,23,,23,2478,3577,1757,1670,1708,1597,1733.910815,1631.309524,2478,-2.22E-12,330177.2902,-569316.8292,7.53E-12,155553.4048,-516334.8265,45335812.64,816727.5952,788636.9169,85188635.12,-3891038.644,1.311219492,2577,0.818415892,56.17016639,1,0.692759295,0.762648821,0.186777603,0.008845348,0.000219147,2.09E-05,1.37E-09,1.90E-06,3.25E-10,347.94504,114.8898613,133.2434585,-62.77377109,-62.77377109,329.5914428,74.61313986,72.83543094,21.54065923,8.359965425,7.615773106,43.19981641,42.87467529,nan,nan,0.053770564,-0.001862519,nan,0.025332434,-0.001689189,0.00297946,0.133007039,0.002580025,0.005598578,-5.14E-06,0.006199096,0.00615995,6.18E-05,0.000556124,16.29769767,202.0660172,0.961583236,2478,64207,1993833,68202847,85019,2358465,75952157,2658508875,3733689,108205489,3539121045,1.25E+11,0.593669082,0.047706739,0.172888606,0.104235523,0.01071002,0.020349793,0.003550795,0.029883885,0.024591949,0.008911171,0.015002718,0.010300889,0.012319434,0.018504228,0.009650287,0.009029036,0.005164304,0.011192719,0.008527332,0.00447959,0.012455262,0.008805843,0.013447417,0.007258786,0.005561998,0.002132319,0.004465105,0.007496466,0.005917269,0.001588531,1,1733.910815,1631.309524,0,35.41570996,1706.538198,1653.782003,0,23,23,23
3,24,,,796,1036,2286,1703,2258,1666,2271.365578,1683.792714,796,6.77E-13,38070.61683,-7631.21859,-2.46E-12,-6161.679648,1600.721803,-820407.9801,70274.79774,31340.11899,2696758.989,2295511.46,1.245851435,861,0.694869241,31.83549399,1,0.768339768,0.802663923,0.170995389,0.002961558,3.23E-05,1.86E-06,-1.08E-11,-1.01E-07,-9.58E-12,89.71540416,46.39692571,47.82740808,7.740803578,7.740803578,88.28492178,37.88728634,36.35931793,12.36931688,5.074831717,4.472135955,26.22353852,27.24611553,nan,nan,0.060084684,-0.000426885,nan,-0.009724628,8.95E-05,-0.001626637,0.110910706,0.001753146,0.005346911,0.000161318,0.000234001,-0.001340989,8.79E-05,-0.000197266,-10.47000806,111.6335137,0.924506388,796,10639,180267,3419413,14163,183135,3044331,56782269,322273,4119439,67353087,1233112441,0.759784677,0.049429153,0.133133896,0.095498867,0.008084837,0.010898465,0.032802279,0.003115738,0.007698632,0.015306136,0.021809515,0.008973532,0.000221195,0.015959221,0.019559536,0.011385854,0.00516145,0.005016712,0.004506717,0.007166356,0.002032478,0.003734015,0.001798842,0.003806335,0.005971076,0.005458569,0.010387731,0.008970063,0.008171076,0.007417785,0,2271.365578,1683.792714,0,nan,nan,nan,nan,nan,24,24
3,25,,24,1511,2499,1447,1791,1398,1740,1421.056254,1764.30642,1511,-3.06E-12,212570.2184,80898.86888,-1.28E-11,-135990.0457,-80713.13914,-38368097.16,242855.1277,11658.44162,38970125.13,37178509.79,1.333033963,1563,0.86642699,43.86188496,1,0.604641857,0.750168434,0.199474906,0.014367062,1.36E-05,1.09E-06,4.92E-13,-1.64E-08,4.15E-12,241.2595471,60.14703536,140.6818123,90.00003022,90.00003022,160.7247702,62.13012759,61.07372594,15.62049935,6.38825761,5.830951895,31.11269837,31.0218079,nan,nan,0.093105104,0.000911552,nan,-0.059563223,-0.000909459,-0.011121846,0.106369802,0.000131365,0.011296357,0.000277247,0.000917433,-0.012607966,-0.000172804,-0.002161636,-41.82315178,159.0954544,0.966730646,1511,34838,1015804,33303680,36727,710797,18339003,548669101,1135557,19582487,459979225,12724319687,0.514757435,0.016580642,0.182317719,0.098697235,0.007852675,0.01271306,0.023869491,0.042080907,0.036395273,0.001994941,0.002573522,0.0094698,0.011073627,0.011811866,0.009013588,0.014866605,0.003914312,0.004880336,0.001165014,0.006061014,0.017859453,0.013803506,0.01295262,0.002537184,0.006283208,0.003659837,0.00235452,0.005333668,0.002406747,0.003181497,1,1421.056254,1764.30642,0,1.936346045,1420.915062,1762.375228,0,24,25,25
3,26,,25,1028,1320,587,1837,554,1797,570.2461089,1817.364786,1028,2.86E-12,71576.73444,-21895.34886,1.37E-12,-13470.29086,47237.41457,-1725691.308,102148.2053,20118.29294,5126409.622,694943.7889,1.099048028,1057,0.616428115,36.17858831,1,0.778787879,0.909878344,0.164390206,0.001486767,4.66E-05,6.48E-07,3.02E-12,1.64E-08,-1.89E-12,104.3156934,64.67743857,69.62717358,13.10339577,13.10339577,99.36595842,40.85402177,40.52159918,16.2788206,6.092484673,5.385164807,32,32.16891383,nan,nan,0.067730714,-0.000646203,nan,-0.012746494,0.00139413,-0.001588487,0.096659493,0.000593756,0.004718826,2.00E-05,-0.002197546,-0.002699535,9.71E-05,-0.000271621,-20.69377955,119.1543289,0.97256386,1028,16701,342903,7874631,20935,326642,6592704,150275870,528485,8057304,159048426,3559351548,0.794677931,0.050571427,0.136562261,0.072496412,0.006455308,0.012275636,0.051736543,0.017828348,0.023621503,0.019574964,0.011355062,0.002654816,0.001858136,0.009227004,0.012762764,0.002349095,0.014244952,0.006923355,0.00309242,0.002479073,0.00685431,0.008768861,0.00443559,0.010485743,0.001253487,0.004129605,0.006176427,0.00265007,0.002445359,0.00217636,1,570.2461089,1817.364786,0,1.072047808,571.0484082,1816.653729,0,25,26,26
3,27,M,26,1638,4290,944,1860,866,1805,902.2612943,1830.557998,1638,2.09E-11,641572.1661,1763417.403,-7.71E-12,-382896.823,-345476.62,-287799615.9,304017.9902,-419614.4345,190328291.4,165396540.1,2.104031896,1741,0.969028743,45.66800165,1,0.381818182,0.475277966,0.352431848,0.097292607,0.001027074,0.000163145,1.98E-08,-4.33E-06,6.38E-08,544.1022211,33.1811466,391.6801991,233.7587442,233.7587442,185.6031686,93.30399529,89.58794562,10.81665383,4.943050593,5,22.31480636,23.04123142,nan,nan,0.239121001,0.016239415,nan,-0.142709856,-0.003181515,-0.065486008,0.113310848,-0.003864254,0.043307355,0.000929882,0.006343932,-0.031611927,0.00170327,-0.015886306,-56.89370254,208.1076477,0.940838599,1638,59396,2795348,149654828,41864,1135146,43329352,1989104022,1373978,29830454,948514600,37628999246,0.25985128,0.017192186,0.108054478,0.06520387,0.022494626,0.006964473,0.039512839,0.048881822,0.031367561,0.018915011,0.013112268,0.003219893,0.01990754,0.021697499,0.025571056,0.018761076,0.012293612,0.012751611,0.006448326,0.001800297,0.00802478,0.009701472,0.010290066,0.015055936,0.012427434,0.006438551,0.007602387,0.006408585,0.003079217,0.001216129,1,902.2612943,1830.557998,0,5.376740495,901.7765988,1835.912847,0,26,27,27
3,28,,27,1666,3225,1402,1925,1359,1850,1383.815726,1888.258103,1666,2.91E-12,161274.428,-518994.664,-1.56E-11,-215125.7623,928580.9015,-49531044.59,628235.0156,-913614.0387,84817870.2,-604201431,1.93490837,1857,0.944192989,46.0566725,1,0.516589147,0.516820339,0.284450915,0.052334331,0.001370325,0.000161846,-1.74E-08,-2.11E-05,7.42E-08,427.5105057,46.38471857,96.80337813,129.1271082,129.1271082,377.0918461,82.70530872,81.88406438,12.52996409,5.453021403,5,27.49779748,27.24253103,nan,nan,0.058105269,-0.004581159,nan,-0.077507268,0.008196572,-0.010711554,0.226345646,-0.00806446,0.018342662,-0.003201248,-0.006805917,-0.034289447,0.004071045,-0.00490805,-21.32853681,201.2670273,0.897145934,1666,41343,1187231,36947289,63738,1366579,35672783,1035695965,3066730,58728911,1418170571,38791515569,0.316363472,0.034736177,0.129856314,0.068180024,0.04366944,0.011681877,0.02845732,0.049927163,0.029431326,0.030467736,0.019740219,0.004776966,0.009558068,0.009652816,0.02457945,0.01592998,0.012547155,0.013859226,0.00820622,0.002234551,0.000811423,0.001424065,0.004934958,0.013089635,0.009774213,0.000213427,0.002819875,0.004349145,0.003061442,0.001235689,1,1383.815726,1888.258103,0,6.100466315,1385.103236,1894.221157,0,27,28,28
3,29,,28,1442,2275,2007,2053,1942,2018,1974.355062,2035.795423,1442,1.75E-11,405090.208,-453741.4681,-2.58E-12,-110497.2566,168596.1656,-58700483.06,98946.64979,29391.94633,30267035.34,-43011616.02,1.542682068,1516,0.925502755,42.84870387,1,0.633846154,0.648221705,0.242399531,0.032971911,9.83E-05,3.08E-05,1.69E-09,5.55E-06,8.33E-11,305.6904618,43.84966157,280.9224744,76.62777849,76.62777849,68.61764895,69.93602354,67.41661516,13.03840481,5.649925652,5.099019514,26.76924529,26.48763079,nan,nan,0.194814476,-0.005746393,nan,-0.05313993,0.00213518,-0.019576989,0.047585055,0.000372233,0.010094251,-0.000377753,-0.000749458,-0.005429015,6.79E-05,-0.001802936,-72.08788833,167.1959595,0.951187335,1442,46656,1914648,87708252,25661,719766,27090276,1171447602,555595,14073012,493592002,20256200784,0.403393737,0.018404138,0.154232027,0.092638773,0.010206387,0.010023058,0.038963739,0.059306411,0.037201935,0.004343717,0.007422128,0.006436335,0.013304214,0.011614902,0.020534341,0.017880152,0.001088125,0.004228926,0.004816315,0.004094136,0.003898486,0.002093419,0.004691403,0.005892766,0.00928467,0.002395503,0.002970639,0.003864529,0.002972792,0.002606215,1,1974.355062,2035.795423,0,1.723700052,1973.717318,2034.194041,0,28,29,29
3,30,M,29,1461,3360,1315,2079,1267,2009,1291.281999,2044.672142,1461,-5.83E-13,209611.8166,-86369.49955,-3.15E-12,-253336.9227,-162143.7438,-68111699.47,449633.9562,518486.6667,93823463.2,174291270.2,1.855129069,1537,0.958737375,43.13007042,1,0.434821429,0.539046052,0.308849514,0.068989597,0.000429099,0.000193515,5.51E-08,4.78E-05,-8.86E-09,417.4867554,33.74238402,143.4714692,173.3996733,173.3996733,307.7576702,81.72997056,77.52418977,11.3137085,5.027058852,5,22.48129895,23.23527801,nan,nan,0.098200869,-0.001058607,nan,-0.118685608,-0.001987351,-0.021840927,0.210648645,0.006354949,0.030085748,0.001462177,-0.010875904,-0.047501136,-0.003083833,-0.009002436,-32.32604667,184.5512986,0.950553025,1461,35476,1071040,36100210,52117,1012168,25741094,759734512,2308759,38505628,857694054,22628641528,0.309094259,0.013497942,0.122856207,0.079152046,0.004770356,0.006344193,0.04430854,0.056973884,0.036129278,0.001312262,0.004345212,0.003827417,0.027247826,0.020972758,0.028929685,0.019421364,0.000525798,0.001970795,0.004960924,0.00224554,0.00921792,0.009686741,0.009215106,0.01387405,0.011570953,0.0011612,0.001885094,0.003216174,0.003995446,0.001244531,1,1291.281999,2044.672142,0,18.18595332,1278.828983,2057.925493,0,29,30,30
3,31,,30,1791,3920,956,2185,907,2105,933.4863205,2145.777219,1791,-3.62E-13,243655.4149,-813812.8613,-1.34E-11,319314.0419,-1582307.865,92818600.7,743080.1106,-2052640.385,140466468.7,-1270878771,2.285374825,2080,0.94977716,47.75324099,1,0.456887755,0.437564985,0.307616476,0.063879577,0.002553319,0.000669248,7.14E-07,9.10E-05,-5.06E-07,501.8028905,49.13821801,136.0443411,-178.2881306,-178.2881306,414.8967675,89.60382943,85.08818954,14.03566885,5.368998389,5,30.11867238,28.03946305,nan,nan,0.075959989,-0.00599495,nan,0.099546695,-0.011656067,0.016156536,0.231656487,-0.01512077,0.024450397,-0.005227206,-0.003289655,0.042386806,-0.007262473,0.007318063,25.98680818,226.7939392,0.861057692,1791,47437,1500087,51825043,73032,2253663,76501977,2752391727,3721122,122547667,4297780797,1.58E+11,0.31422332,0.030269165,0.117917504,0.079537346,0.02630535,0.009438841,0.029721887,0.057161722,0.034458209,0.022382954,0.008036178,0.005915062,0.009839914,0.021798149,0.024030559,0.01834094,0.013571519,0.011145557,0.003132016,0.004394441,0.004128362,0.006009259,0.00665168,0.010319591,0.010597077,0.006649886,0.004729279,0.005962713,0.00365108,0.003217211,1,933.4863205,2145.777219,0,12.884309,923.773682,2137.311402,0,30,31,31
3,32,,31,285,378,706,2182,685,2164,694.8140351,2171.866667,285,-5.33E-15,8465.14386,2967.492102,-1.07E-14,-2529.066667,-1670.635322,-146213.9176,5744.933333,-1151.119532,150391.8542,76576.62928,1.124316353,297,0.758725435,19.0492328,1,0.753968254,0.889429383,0.174947088,0.004999508,4.79E-05,1.80E-06,4.13E-12,2.08E-08,1.62E-11,35.005736,14.85418397,29.70225916,8.873918129,8.873918129,20.15766082,23.66625818,23.43074903,7.810249676,3.249723707,3,15.09187549,15.41645042,nan,nan,0.104218453,0.0021641,nan,-0.031136555,-0.001218343,-0.006316175,0.070728634,-0.000839476,0.006496654,0.000195947,0.001438592,-0.004754227,8.93E-07,-0.000815144,-59.13544654,63.45584412,0.95959596,285,2797,35915,521593,2242,19474,231220,3177034,23382,188530,2096404,27309010,0.656461146,0.051650803,0.176373975,0.093935556,0.022919029,0.009478566,0.018577464,0.010718818,0.025635847,0.01537464,0.013111905,0.002913766,0.022375638,0.021988759,0.007582774,0.010464853,0.007272644,0.015871151,0.009599043,0.004173735,0.001858731,0.003211518,0.008587748,0.006314912,0.005168477,0.005495871,0.007349249,0.009271253,0.003609285,0.003574889,1,694.8140351,2171.866667,0,0,694.8140351,2171.866667,0,31,32,32
