ImageNumber,ObjectNumber,Annotation,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
4,54,,1936,3139,123,1878,50,1835,82.34090909,1855.46436,1936,-4.15E-12,577539,1159680.409,-2.27E-12,50595.52273,-1075763.152,13762622.74,195895.5408,-221725.9101,51802232.58,-86828584.52,2.167941518,2368,0.822147541,49.64868335,1,0.616756929,0.461267055,0.206353984,0.011096873,0.000547685,6.23E-05,3.96E-09,-1.43E-06,-1.08E-08,301.7214197,97.77989272,298.3155992,-26.134051,-26.134051,101.1857132,69.4805204,72.24956747,16.2788206,6.026925963,5.656854249,39.43706802,39.55348636,nan,nan,0.154088636,0.007031936,nan,0.013498993,-0.006523089,0.001896641,0.052265348,-0.001344476,0.007138918,-0.000271953,0.001052154,0.002247634,-0.000289633,0.000384406,82.57499188,229.6579003,0.817567568,1936,62612,2602468,122682134,39619,1331910,55454688,2578759236,1006673,34405804,1422156226,65037147586,0.472220643,0.097099797,0.143165573,0.061082481,0.061305184,0.023551697,0.01552714,0.035686067,0.01250645,0.013834904,0.012062715,0.00845756,0.010524676,0.01456281,0.006474996,0.015799581,0.009942317,0.013865735,0.01891009,0.000578938,0.000703182,0.007234942,0.004655054,0.010924054,0.010024154,0.00718948,0.012674834,0.010213899,0.003766503,0.001350256,82.34090909,1855.46436,0,54,54
4,55,,307,441,414,1892,393,1871,403.5179153,1881.504886,307,9.41E-14,7838.651466,-8498.922365,-3.30E-13,-1269.276873,1298.553894,-57434.91511,7800.742671,7044.025507,123835.3598,96637.39602,1.107168968,324,0.528514103,19.77080019,1,0.696145125,0.903204505,0.165936977,0.000725631,0.000348326,4.73E-06,-1.59E-10,-9.57E-08,-1.08E-10,29.60623928,21.33641263,25.53306666,4.134452355,4.134452355,25.40958525,21.7646463,21.09502311,8.062257748,3.357822565,3,17.67766953,18.47654194,nan,nan,0.083169598,-0.00514657,nan,-0.013467272,0.000786347,-0.001985002,0.082767379,0.004265549,0.00427986,0.000190617,-0.002775848,-0.002292472,-0.000133667,-0.00024243,-45.42777359,65.35533906,0.947530864,307,3229,41801,596053,3225,32651,413713,5823761,41679,418753,5214147,71998387,0.8136716,0.06414679,0.114578621,0.050068702,0.007253806,0.047739725,0.043387204,0.011656468,0.011997101,0.019129869,0.003474594,0.023499915,0.014851588,0.014196384,0.018738103,0.003845416,0.006382686,0.002692026,0.014708566,0.006491833,0.007701419,0.00455821,0.00342605,0.001549579,0.003739035,0.004405401,0.001616859,0.007360721,0.003799848,0.003992554,403.5179153,1881.504886,0,55,55
4,56,E,5264,6789,685,1951,612,1858,646.7661474,1904.946619,5264,-3.69E-11,1749093.127,2267946.16,1.44E-11,318278.2874,2770656.91,215129027.6,2906794,-3024450.887,769319438.4,-182248037.8,1.447354201,5538,0.664890212,81.86777732,1,0.775371925,0.690915879,0.168023753,0.002273266,7.19E-05,8.05E-07,5.15E-12,3.59E-08,-3.30E-12,567.729066,316.7479718,332.2745303,-60.4632005,-60.4632005,552.2025076,95.30826332,102,34.53983208,12.55419045,11.04536102,70.82040251,71.18965901,nan,nan,0.063122061,0.001128088,nan,0.01148617,0.001378139,0.001474862,0.104901692,-0.001504378,0.00527423,-1.72E-05,-0.00219248,0.00268943,0.000168027,0.000287032,14.40199773,309.4213562,0.950523655,5264,183009,8111611,405895869,247127,8909932,405713984,20713637338,14508571,531266846,24288351130,1.24E+12,0.644207321,0.028225,0.203605186,0.06111168,0.009413701,0.019374436,0.040160943,0.016557269,0.017222246,0.012782304,0.004589243,0.006713318,0.024373362,0.024116263,0.006899332,0.013210241,0.002976749,0.009018738,0.005273413,0.001661802,0.011158955,0.003503824,0.007372961,0.004548796,0.005810418,0.008058018,0.003236619,0.006380258,0.004787139,0.00228969,646.7661474,1904.946619,0,56,56
4,57,,1693,2256,206,1937,159,1889,181.6054341,1912.953928,1693,-2.04E-12,219196.43,-991.7209168,-2.04E-12,-30238.77614,147422.5972,-8736867.754,243690.4064,-38420.99296,22818541.58,-28657782.84,1.137135899,1751,0.497084691,46.42838086,1,0.750443262,0.879402366,0.161495682,0.000518234,2.58E-05,1.12E-07,-1.24E-14,-7.54E-10,1.90E-13,155.9764544,117.4357348,129.4721973,17.86106092,17.86106092,143.939992,49.95621354,51.4003891,21,7.743701285,7,42.30769231,43.34710782,nan,nan,0.076475013,-8.41E-06,nan,-0.010549947,0.001250034,-0.001800466,0.085020669,-0.000325781,0.004702372,-0.00014353,-0.001235935,-0.001685855,0.000127507,-0.000223264,-33.97579525,155.5391052,0.966876071,1693,38271,1084329,34420797,40554,886502,24754240,779417522,1215118,25981174,709353376,21864792514,0.815894985,0.037937378,0.136891924,0.04599332,0.00952362,0.010655335,0.070774146,0.013408534,0.012862417,0.012179128,0.003903149,0.011372756,0.018840505,0.009734848,0.00909119,0.010660655,0.014220894,0.00510741,0.003103986,0.008463922,0.004684495,0.009753834,0.00387583,0.005489386,0.00865448,0.003367085,0.000994252,0.004862468,0.001588715,0.002251774,181.6054341,1912.953928,0,57,57
4,58,,1368,1763,242,1982,201,1939,221.1652047,1959.990497,1368,-2.12E-12,140224.6637,4624.520459,3.90E-12,7445.147661,-10384.04733,1577442.32,158624.8765,-6917.090761,10938815.92,-2879658.851,1.083342873,1404,0.383124275,41.73477803,1,0.775950085,0.923068795,0.159690984,0.000159981,4.96E-07,1.10E-09,-1.60E-17,-1.15E-11,-2.01E-17,117.880102,100.5771643,102.5034092,-5.442359401,-5.442359401,115.9538571,43.42904133,43.32435804,19.92485885,7.173711818,6.32455532,39.52847075,40.11526678,nan,nan,0.074929393,6.68E-05,nan,0.003978333,-0.000150021,0.000616162,0.084761591,-9.99E-05,0.004272795,-3.04E-05,0.000151395,0.000658173,-1.81E-05,7.47E-05,19.49068544,136.4680374,0.974358974,1368,27586,696502,19705048,28715,586489,14909805,423650389,761367,15658759,394211331,11054339983,0.927618247,0.036589709,0.061357967,0.032786706,0.024817886,0.000833871,0.043260662,0.021099583,0.001590538,0.010624514,0.005662394,0.00440837,0.024093198,0.009345488,0.003480063,0.00144948,0.003274039,0.008571,0.002427716,0.005374942,0.009170875,0.001627793,0.004248487,0.001591805,0.00196615,0.008122777,0.008266032,0.002840639,0.003352103,0.000799456,221.1652047,1959.990497,0,58,58
4,59,,3504,5280,676,2033,616,1945,649.0262557,1981.88242,3504,-7.62E-12,731907.5845,-3293388.318,-1.34E-11,215912.8174,-3355185.977,64788438.04,1655871.557,6161380.667,266067146.3,965989682.9,1.973224051,4010,0.773683758,66.79394707,1,0.663636364,0.506784822,0.194475976,0.006900067,0.001872306,0.000178154,1.02E-07,1.46E-05,-1.39E-08,486.2546613,195.1891577,208.8777353,-61.61895472,-61.61895472,472.5660836,88.20473105,92.19544457,25.45584412,8.691791684,7.615773106,58.38898345,55.88404533,nan,nan,0.059611226,-0.004531403,nan,0.017585318,-0.004616431,0.001505931,0.13486475,0.0084775,0.00618442,0.000379313,0.017367222,0.005755146,-0.000250824,0.000348851,12.52479951,294.764502,0.873815461,3504,115724,4553838,195447164,129236,4484094,178862964,7647435228,6422408,234196244,9478309826,4.05E+11,0.519798969,0.054891015,0.178051866,0.075759072,0.024896628,0.026595416,0.010092155,0.038292373,0.012624235,0.016227119,0.025399231,0.021102393,0.000845015,0.015040795,0.004941228,0.015338684,0.010100437,0.014618334,0.012855648,0.011727362,0.006923365,0.009085709,0.00507774,0.01040149,0.010197177,0.004378019,0.001615024,0.003522258,0.005021327,0.003876652,649.0262557,1981.88242,0,59,59
4,60,E,4224,7280,663,2072,583,1981,617.7653883,2031.136364,4224,-4.14E-12,1286600.5,3930856.302,9.52E-12,-2010.863636,4906295.228,30263347.79,1709429.455,-3386342.932,317177038.2,-995833350.3,1.949340012,4617,0.497353726,73.33596551,1,0.58021978,0.512994138,0.167918417,0.000561659,0.000496982,3.34E-06,2.91E-11,6.91E-08,1.33E-10,404.6967371,304.5906574,304.5929213,0.476056732,0.476056732,404.6944731,80.46830304,91.78235124,30.6757233,10.61350347,9.219544457,72.26962033,69.81010327,nan,nan,0.072110067,0.003389826,nan,-0.000112703,0.004231009,0.000401555,0.095808351,-0.002920258,0.004208526,-0.000203307,-0.005997758,-0.000584757,0.000432028,-7.04E-05,-0.272475487,321.6700936,0.914879792,4224,146849,6391863,315604787,211776,7360464,325231246,16357956306,12327108,424968718,18692679408,9.39E+11,0.60886167,0.042866625,0.211700756,0.030189486,0.005337812,0.030193827,0.029892051,0.016503882,0.017774757,0.019627616,0.021386832,0.006926676,0.02934287,0.011268112,0.006588673,0.004893891,0.002404028,0.007665831,0.000921495,0.012569309,0.008160957,0.008697533,0.004979318,0.007597191,0.002813848,0.010588813,0.011230712,0.005539198,0.007178894,0.002530058,617.7653883,2031.136364,0,60,60
4,61,,1348,2448,302,2067,254,2016,279.2151335,2037.980712,1348,1.34E-12,176429.6113,-527171.1977,-4.06E-12,92831.59347,-432268.2286,25076789.29,183685.4985,78892.02289,24492902.06,-106328527.6,1.855179941,1556,0.825047752,41.42857596,1,0.550653595,0.53903127,0.198180792,0.010455741,0.000878585,4.72E-05,-2.19E-09,-2.13E-06,-9.35E-09,202.4925912,64.65511632,130.8825009,-68.86616726,-68.86616726,136.2652066,56.91995661,57.48912941,14.2126704,5.543804087,5,34.49194279,32.16336209,nan,nan,0.097093843,-0.007901817,nan,0.051087661,-0.006479307,0.010237697,0.101086949,0.00118252,0.009999322,-0.00118232,0.007902469,0.010139995,-0.000761093,0.001764182,43.88098372,177.273124,0.866323907,1348,33990,1033492,34429860,29630,839956,26966144,926238334,834974,25213882,831395906,28925656552,0.509150393,0.050817399,0.176206353,0.081079376,0.042257652,0.007983682,0.007878313,0.038068293,0.029657469,0.010910321,0.009381345,0.006512212,0.005406444,0.007436314,0.01601969,0.008027015,0.015767388,0.008890415,0.007688831,0.009641468,0.001769005,0.002863415,0.008851834,0.005715761,0.002498754,0.01155063,0.005568955,0.007259346,0.009958859,0.007465592,279.2151335,2037.980712,0,61,61
4,62,,2377,4288,286,2084,222,2017,251.0105175,2052.105175,2377,1.34E-12,434092.7371,1181900.34,-1.42E-14,242888.3706,227820.3098,97406235.7,664501.7064,-1150063.515,96411642.66,-70246694.72,1.734565971,2758,0.810663619,55.0135474,1,0.554337687,0.576513097,0.194437055,0.009054872,0.000347355,2.24E-05,7.18E-10,8.18E-07,1.84E-09,344.1826398,117.9942401,182.6221023,-102.182739,-102.182739,279.5547776,74.2086399,69.11584478,19.31320792,7.316556536,6.708203932,46.04011629,43.45006146,nan,nan,0.076828819,0.0042905,nan,0.042988111,0.000827027,0.007252692,0.117608236,-0.004174927,0.007178636,-0.000107281,-0.005556429,0.007599546,-0.000297892,0.000978174,32.31226361,227.6223664,0.861856418,2377,68958,2434600,96997416,83445,2663671,99787513,4135596949,3593853,120162749,4594715267,1.92E+11,0.617977402,0.070874936,0.135163978,0.106302061,0.033090775,0.030523337,0.001384569,0.034921118,0.010926914,0.006095662,0.004322959,0.01331742,0.013697317,0.018691712,0.004524382,0.005465597,0.009677295,0.016665315,0.014710573,0.004089432,0.011305139,0.002124789,0.001230379,0.00841763,0.008755423,0.011189544,0.002704951,0.004198526,0.007260829,0.00649721,251.0105175,2052.105175,0,62,62
4,63,E,2478,4032,242,2103,179,2039,211.4265537,2072.530266,2478,-7.25E-13,481720.1328,-513831.7941,1.18E-11,-35071.49153,162491.6937,-1163472.569,520215.23,435850.5366,61520464.69,19484124.62,1.60785748,2742,0.384582346,56.17016639,1,0.614583333,0.621945671,0.163168793,0.000169787,4.55E-05,1.12E-06,-1.93E-12,2.25E-10,-7.78E-12,218.3105938,186.0216752,194.3987622,14.15314428,14.15314428,209.9335069,59.1013494,65.1459899,25.23885893,8.709257973,7.615773106,53.92015782,54.55590531,nan,nan,0.078449864,-0.001681,nan,-0.005711519,0.000531591,-7.65E-05,0.084718929,0.001425884,0.004043111,2.57E-05,-0.001559541,-0.001679593,-1.86E-05,-0.000113315,-30.62081278,223.7584053,0.903719912,2478,80353,3087291,130837423,83088,2659186,101405686,4291026244,3306178,105291896,3966126976,1.66E+11,0.735502574,0.061312939,0.170910365,0.023402143,0.012244632,0.011760947,0.059116339,0.009179263,0.024782339,0.019705066,0.015319992,0.006475564,0.002345181,0.009813286,0.004038429,0.005495708,0.014960514,0.006544808,0.003759565,0.006604399,0.010459786,0.005820989,0.006221809,0.006447547,0.009469794,0.00431374,0.008421146,0.005649123,0.001461804,0.004649139,211.4265537,2072.530266,0,63,63
4,64,,9005,14042,436,2151,318,2032,375.5006108,2090.88462,9005,-7.94E-11,7545967.247,11527810.78,-6.11E-11,2602330.135,-1990116.311,4849771521,7076727.12,-15081068.34,6419566730,-14471118277,2.029598185,10250,0.725649158,107.0771782,1,0.641290414,0.492708363,0.180326672,0.004153037,5.47E-05,5.26E-07,2.56E-12,3.26E-08,-1.19E-12,1102.080212,521.7614717,837.9752634,-288.9872443,-288.9872443,785.8664209,132.7903739,138.1918956,40.31128874,13.51655138,12,97.32888688,91.36839469,nan,nan,0.093056664,0.001498089,nan,0.032091865,-0.000258624,0.00664156,0.087270008,-0.00195985,0.00879133,-0.000208838,-0.000300984,0.006270503,-0.000163709,0.001117699,47.57586329,479.2386361,0.878536585,9005,517793,37319381,3025210463,530256,33092374,2494818584,2.08E+11,38300650,2493704140,1.92E+11,1.63E+13,0.599821663,0.027433167,0.189752929,0.07158282,0.009123847,0.00575353,0.003086122,0.006297345,0.046872462,0.010769347,0.013349995,0.007940915,0.027496567,0.017702684,0.024589277,0.013850442,0.005661696,0.006664145,0.004888168,0.003412881,0.008339971,0.005743498,0.003609318,0.004991113,0.004413753,0.00585797,0.008001619,0.005801008,0.003978869,0.003048227,375.5006108,2090.88462,0,64,64
4,65,,2003,3626,273,2159,199,2110,231.781328,2130.854718,2003,6.42E-12,572306.2217,1872810.969,1.61E-12,-86351.63355,-2442253.616,-68973364.22,245076.7229,124537.9707,62747175.28,710652025.4,3.450389119,2441,0.789447936,50.50048325,1,0.552399338,0.289822384,0.203734076,0.00850545,0.002203208,0.000191248,1.08E-07,1.25E-05,-6.13E-08,296.4030111,111.6763422,285.724524,43.11115005,43.11115005,122.3548292,68.86543529,77.87810989,18.11077028,5.884946221,5,44.51991096,42.27081114,nan,nan,0.14264829,0.010430174,nan,-0.02152329,-0.01360155,-0.008582989,0.061085786,0.000693585,0.007808207,0.00197594,0.005385125,-0.003183271,-0.001403336,-0.001151734,-76.08803333,294.6995308,0.820565342,2003,65661,2724761,128716011,41772,1282990,48720426,2096797384,1116220,33114034,1181325898,47391510928,0.42007458,0.066037728,0.173830714,0.054048621,0.043788098,0.005795284,0.024978817,0.037104777,0.014332395,0.014913244,0.014342329,0.008750675,0.001010928,0.012234594,0.018664537,0.007984002,0.007382779,0.010318278,0.011372814,0.002213577,0.003350237,0.00881765,0.009530382,0.00744965,0.00622626,0.008046553,0.004915786,0.003257172,0.003886123,0.000218668,231.781328,2130.854718,0,65,65
4,66,,732,957,167,2164,134,2135,150.7185792,2149.719945,732,2.09E-12,50712.02732,-24575.43271,-2.84E-13,-11555.69126,62016.35137,-1835703.746,39725.5888,-16414.68773,2332449.935,-6155125.128,1.127511883,756,0.664152986,30.52886088,1,0.764890282,0.886908612,0.168782317,0.002280812,0.000232357,1.19E-05,6.16E-10,5.64E-07,-8.57E-11,79.25369912,44.29495678,69.27872585,15.78646347,15.78646347,54.26993005,35.60981867,36.35931793,13.89244399,5.09602327,4.472135955,27.18030962,26.62178259,nan,nan,0.094643068,-0.00169521,nan,-0.021566207,0.004277879,-0.004680253,0.074139249,-0.001132283,0.005946742,-0.000580027,-0.002314337,-0.003151382,0.000472092,-0.000585142,-57.71248664,101.8406204,0.968253968,732,12238,255314,5939578,10775,168587,3433835,79015211,198333,2959233,58658433,1321935513,0.705001019,0.056108965,0.168978072,0.079036963,0.008591598,0.01726576,0.033703512,0.008706376,0.024329141,0.01519918,0.02393466,0.012003835,0.018007491,0.018672542,0.00323793,0.010766514,0.007648995,0.010016613,0.007333035,0.005662191,0.004370805,0.007750494,0.003110339,0.003509279,0.005880562,0.004599709,0.010068911,0.010320926,0.000426214,0.003689981,150.7185792,2149.719945,0,66,66
4,67,,4598,11232,2226,2213,2082,2135,2146.287516,2173.678556,4598,-1.16E-11,6203859.903,45991527.97,-7.18E-11,-2740071.051,-22258735.38,-7159118234,1698694.906,6669333.53,3562757268,56499913268,2.456526025,4973,0.972677726,76.51375972,1,0.409366097,0.407078936,0.373791639,0.112599861,0.002534318,0.001578609,3.16E-06,0.000527027,9.35E-08,1630.797181,87.89677514,1349.251828,595.9267183,595.9267183,369.4421282,161.5325196,157.9177001,19.72308292,7.828359167,7.211102551,40.55172964,37.50131201,nan,nan,0.293443199,0.032081556,nan,-0.129605637,-0.015526661,-0.073646589,0.08034844,0.004652218,0.036650452,0.008571491,0.00038602,-0.020325861,-0.003340856,-0.012701529,-64.71162527,376.747258,0.924592801,4598,295594,25206864,2464139698,177844,8693078,600401638,49884176756,8577444,346127922,20175871906,1.45E+12,0.234754529,0.021241226,0.101479869,0.059065728,0.015820466,0.009504164,0.036316484,0.050697658,0.026893499,0.010257906,0.010683665,0.005609773,0.023660098,0.023364137,0.027102847,0.014912048,0.008457768,0.00666671,0.007307095,0.003872846,0.012570603,0.013114517,0.013065991,0.015064801,0.009256561,0.005786065,0.005079514,0.004646257,0.005313618,0.002901128,2146.287516,2173.678556,0,67,67
4,68,,1757,2365,1086,2228,1043,2173,1064.492886,2199.336369,1757,2.62E-12,203185.1611,-96781.50312,6.04E-13,-34176.29539,-70413.71849,-6813344.806,305024.206,170588.658,24421301.21,22900525.01,1.153823849,1805,0.623568146,47.29779995,1,0.742917548,0.86668342,0.164626272,0.001578538,2.54E-05,4.66E-07,8.22E-13,3.37E-09,1.37E-12,179.5277083,109.7206509,115.6432334,19.45150563,19.45150563,173.6051258,53.59518012,55.78530272,21.1896201,7.824857415,7,41.95866313,41.89905028,nan,nan,0.065818573,-0.000747933,nan,-0.011070863,-0.000544162,-0.00125616,0.098807698,0.00131832,0.004502498,0.000100727,0.000169293,-0.002538471,-0.000201557,-0.000213621,-16.93441157,159.6101731,0.973407202,1757,37763,1014821,30448721,46273,960364,25187192,743192602,1523687,31118860,795452452,22889021554,0.718856645,0.091990208,0.160793601,0.053065526,0.002754585,0.013127907,0.041516872,0.007193656,0.018451851,0.037634334,0.009053626,0.003496844,0.001929787,0.010030139,0.001826379,0.013744118,0.01262306,0.008457118,0.005625309,0.00429689,0.006249507,0.00558316,0.00473869,0.001487608,0.007592477,0.009690544,0.010056271,0.000679889,0.002791363,0.002521266,1064.492886,2199.336369,0,68,68
4,69,E,4173,6656,1551,2249,1423,2197,1482.607716,2225.057752,4173,-1.25E-11,3520370.832,10599787.5,9.61E-12,-51951.45962,8841266.27,-91080729.39,589181.0817,-1733155.765,295896524.3,-1720447643,1.848588709,4463,0.912656451,72.89189681,1,0.626953125,0.540953212,0.235992229,0.028368716,0.000827721,0.000102181,1.68E-08,3.12E-06,2.45E-08,843.8272977,140.9682722,843.6067174,12.44942718,12.44942718,141.1888526,116.1948224,127.0629765,25,9.29118765,8.485281374,50.72789959,47.49202412,nan,nan,0.202158332,0.009422718,nan,-0.002983328,0.007859474,-0.001253376,0.033833897,-0.001540695,0.004071878,-0.000366498,-0.00153063,-0.000143382,0.000227992,-8.66E-05,-88.98493313,311.3502884,0.935021286,4173,248743,18347373,1523927323,117085,6927218,517433896,43694154518,3874323,226291108,16775009810,1.41E+12,0.329094371,0.032587095,0.162050796,0.056525945,0.034308401,0.007344286,0.047380156,0.047279089,0.024466587,0.021362707,0.009005983,0.003605307,0.008053219,0.01264877,0.023889766,0.013798565,0.003962074,0.008254196,0.002446002,0.002172928,0.004322956,0.002785739,0.006861557,0.014563624,0.008681958,0.00875823,0.003061137,0.003662958,0.001156576,0.001337356,1482.607716,2225.057752,0,69,69
4,70,,3864,5236,1285,2256,1217,2179,1248.460663,2218.373447,3864,-1.76E-11,1089698.021,1127575.138,2.37E-11,167961.264,-481367.8193,54081663.85,1379126.116,-1852831.293,305909370.2,-1008243114,1.33805436,4095,0.551829178,70.14126889,1,0.737967914,0.747353792,0.165354462,0.000881988,5.38E-05,1.09E-06,6.02E-12,2.20E-08,-5.85E-12,376.8419116,262.0877303,282.0129453,-43.46823602,-43.46823602,356.9166966,77.64966572,88.83692926,30.46309242,10.85922306,9.486832981,66.28103507,64.75649531,nan,nan,0.072984717,0.001214934,nan,0.011249543,-0.000518662,0.00093743,0.092369745,-0.001996379,0.005302509,-0.000281148,-0.000176564,0.0032875,-0.000148104,0.000299882,24.62604122,254.8944443,0.943589744,3864,121564,4914182,224296240,152139,4954355,203575263,9338696093,7369363,243218639,9966967903,4.53E+11,0.623390471,0.020708564,0.218261305,0.036238755,0.00340845,0.01200911,0.041352116,0.006820044,0.023370309,0.012112829,0.010917287,0.007132422,0.033709666,0.015553623,0.012718824,0.010409055,0.002848546,0.002440246,0.008993045,0.003341449,0.016781674,0.001448088,0.008587597,0.005676946,0.008195299,0.006413205,0.007916896,0.003607044,0.005036017,0.001560898,1248.460663,2218.373447,0,70,70
4,71,,790,1353,1304,2264,1271,2223,1285.687342,2244.782278,790,1.19E-12,36289.77342,69300.03426,-2.34E-12,1728.222785,94252.56463,245613.5445,88002.5519,-28461.02704,2447831.301,-2580818.795,1.566644023,942,0.767172391,31.71528402,1,0.583887657,0.638307098,0.199154503,0.006896413,0.00125804,0.000170872,5.58E-08,1.29E-05,5.62E-08,111.4686635,45.86339391,45.93642205,-2.187623778,-2.187623778,111.3956353,42.23148843,40.60788101,11.70469991,4.304548528,4,29.83188188,27.08900704,nan,nan,0.05814737,0.003950624,nan,0.002769144,0.005373106,0.000498163,0.141007133,-0.001622493,0.004964782,-0.000186236,-0.018235896,-0.000784235,0.000118776,-5.16E-05,1.911960868,124.7106781,0.838641189,790,11603,206707,4171277,17208,254468,4647568,96376916,462832,6844600,124988988,2585159152,0.609981346,0.058847519,0.133037376,0.100602745,0.026707013,0.038222184,0.007910469,0.034336249,0.029006518,0.016494482,0.035889281,0.007833072,0.003563533,0.016836994,0.006172352,0.012076359,0.003623025,0.011236689,0.005868599,0.005697735,0.005232522,0.002289049,0.005479439,0.012020084,0.005055737,0.012712731,0.002344827,0.005763915,0.011201417,0.001242199,1285.687342,2244.782278,0,71,71
5,1,,1635,3237,825,282,742,243,785.1143731,261.8458716,1635,2.09E-11,769183.6122,-3367501.163,3.04E-12,105202.822,154365.6236,113128178.2,94989.15963,612698.8479,46700968.39,287046227.7,2.371826338,2073,0.948392886,45.62616196,1,0.505097312,0.421616028,0.323269748,0.069801216,0.002340246,0.000650803,8.03E-07,0.000158941,-3.09E-08,480.2558626,48.2901752,470.4486925,-64.34423365,-64.34423365,58.09734534,87.65896305,82.29823813,13,4.792625857,4.472135955,32.84826308,27.79645307,nan,nan,0.287736203,-0.031153967,nan,0.039354271,0.001428092,0.025883173,0.035533545,0.005668298,0.010684953,0.001624201,-0.000295011,0.002685968,0.000628779,0.001910238,81.33383295,220.7523087,0.788712012,1635,70492,3808402,227155102,30813,1433686,80998528,5000698720,675687,33709798,1976461216,1.25E+11,0.306355502,0.025088789,0.111786194,0.077003842,0.026002575,0.008808037,0.03595254,0.049080743,0.036972372,0.012113755,0.018547087,0.003009681,0.015438132,0.023528581,0.022289707,0.021626091,0.002629523,0.014882483,0.0064841,0.001511093,0.008159563,0.012912189,0.004962127,0.015100236,0.012236816,0.006477838,0.007415162,0.002330815,0.005251789,0.001305351,785.1143731,261.8458716,0,1,1
