ImageNumber,ObjectNumber,,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
3,15,M,5462,16568,971,1187,753,1111,855.3019041,1151.254852,5462,1.02E-10,10732619.16,120015090.7,-2.27E-11,-2729340.25,-90733391.31,-15387701870,1514767.246,33252112.53,4957224310,3.12E+11,4.297461056,7437,0.96600584,83.39325149,1,0.329671656,0.232695535,0.410525396,0.128945566,0.01489337,0.006673828,6.56E-05,0.002015655,-1.09E-05,2101.819409,140.4703034,1964.961399,499.6961279,499.6961279,277.3283132,183.3824161,223.6179778,25.29822128,8.111229867,6.708203932,54.4160648,47.40806739,nan,nan,0.359751263,0.054432292,nan,-0.091485926,-0.041151712,-0.094431889,0.050774133,0.015081342,0.0304217,0.025867983,-0.001763122,-0.010715312,-0.009365,-0.013882744,-74.68329369,543.1086938,0.734435928,5462,558773,67896161,9261856391,219872,19763984,2083983092,2.44E+11,10365682,873942744,85372118840,9.13E+12,0.13907478,0.015981941,0.085511251,0.021843093,0.023077849,0.002742009,0.045933469,0.0233803,0.00985696,0.0219838,0.006394572,0.001051948,0.020542947,0.01871804,0.010743481,0.006252732,0.016582106,0.008666494,0.002772549,0.000585294,0.0063272,0.012073719,0.008674551,0.00702381,0.00450442,0.010514754,0.008350213,0.00416519,0.001738106,0.000355486,855.3019041,1151.254852,0,15,15
3,16,M,8562,40290,1554,1303,1452,908,1502.110605,1131.454216,8562,6.46E-11,6264460.257,-15125696.44,-1.07E-09,23605668.86,-133949392.5,30062027970,100154792.6,-860990826.4,1.19E+11,-1.30E+12,7.460941179,14269,0.996857248,104.4101383,1,0.212509308,0.134031348,1.451676205,2.055121459,0.601561981,0.588119568,0.349814311,0.836270714,0.000773744,12351.73679,77.51488473,731.658521,-2757.02743,-2757.02743,11697.59315,444.553471,400.8890121,18.97366596,6.303071552,5.385164807,41.72901506,35.21701514,nan,nan,0.08545416,-0.002229859,nan,0.322007408,-0.019747071,0.047895268,1.366222045,-0.126928885,0.189954053,-0.02232863,-0.736187838,0.810989765,-0.127086729,0.132393994,13.34742346,895.9615075,0.600042049,8562,429047,27764265,2003990207,1913215,119478030,8435881380,6.36E+11,527670751,36130482216,2.67E+12,2.07E+14,0.067832377,0.009171532,0.02338371,0.021511539,0.00985941,0.003809872,0.007721099,0.016392731,0.011554707,0.00606811,0.006847239,0.002251547,0.005555849,0.008647511,0.010884177,0.007497626,0.004604963,0.006088528,0.004995454,0.001557505,0.002512758,0.006621657,0.006228326,0.007819106,0.005357568,0.004143516,0.004790778,0.005469881,0.003737477,0.001187058,1502.110605,1131.454216,0,16,16
3,17,,2049,4599,337,1300,274,1227,299.7764763,1262.897999,2049,9.24E-12,452947.6262,4125856.43,2.48E-11,340275.2836,3802714.703,176522498.8,809385.6818,2669916.445,199875714.8,2616494198,3.491519584,3243,0.869870554,51.07707732,1,0.445531637,0.286408246,0.300670019,0.033483379,0.006063076,0.001302732,5.22E-07,-4.97E-05,-3.62E-06,495.5042005,120.5686682,221.0578947,-166.0689524,-166.0689524,395.014974,89.03969456,82.32860985,15.23154621,4.843207749,4.123105626,50.67598735,43.92150603,nan,nan,0.107885747,0.02170997,nan,0.081048781,0.02000962,0.02051985,0.192784272,0.014048915,0.023234544,0.006719283,-0.01510711,0.026454696,0.004592608,0.005984882,31.17836048,299.8355698,0.631822387,2049,52816,1814358,74244400,73555,2236264,86476732,3814073638,3449863,116025632,4745876484,2.15E+11,0.383133156,0.047122913,0.094229012,0.079056757,0.068419756,0.010162164,0.010588939,0.023117737,0.033686803,0.040762315,0.005939573,0.002135521,0.005484958,0.019439688,0.019737234,0.014063892,0.008704177,0.009423641,0.008548707,0.005514725,0.010721563,0.003252131,0.011416506,0.005028201,0.004610369,0.004399298,0.013854896,0.010710623,0.007179949,0.005901949,299.7764763,1262.897999,0,17,17
3,18,,5615,10292,568,1406,506,1240,543.4781834,1309.185574,5615,-2.05E-11,963273.0775,-5391884.644,-2.44E-10,1033485.733,-12308660.56,396523053.3,10213520.63,31413940.24,1535973991,-789565261.8,2.723814546,6965,0.958004337,84.55317879,1,0.545569374,0.36713219,0.354501204,0.090379107,0.01457949,0.008640859,9.70E-05,0.002597305,4.64E-08,1839.28417,151.240088,171.5535312,-184.0580112,-184.0580112,1818.970727,171.5475057,165.0121208,26.83281573,9.100901698,8,59.97098192,49.19188356,nan,nan,0.030552721,-0.002282266,nan,0.032779699,-0.005209984,0.002239851,0.323948482,0.013296827,0.0086763,-5.95E-05,0.097511328,0.024544385,0.001043149,0.001247884,6.297923924,438.3980156,0.806173726,5615,210440,8850182,398500310,388477,15592898,677462600,30938023478,37090525,1564504048,69615315542,3.22E+12,0.262559772,0.043123925,0.094842599,0.072115577,0.030146524,0.009608939,0.031828449,0.050963127,0.031761796,0.00304607,0.010377416,0.000681198,0.027740109,0.018280519,0.024475498,0.016439908,0.002387024,0.002576301,0.003138333,0.002634948,0.013558563,0.013664962,0.006518349,0.011276407,0.009560196,0.001738814,0.005005319,0.007361418,0.006311994,0.002719892,543.4781834,1309.185574,0,18,18
3,19,,12344,43310,1348,1618,1206,1313,1271.885045,1469.360418,12344,5.65E-11,17216193.88,166788715.5,-4.92E-10,-36756386.57,-372125643.2,-87800314404,91853835.5,734501052.3,1.88E+11,3.71E+12,4.143553579,17148,0.98987338,125.3669372,1,0.285015008,0.24133874,0.715803148,0.47269078,0.014474449,0.010713964,0.000133206,0.007031289,7.59E-06,8661.342024,174.5320346,1394.701384,2977.672275,2977.672275,7441.172675,372.2653253,323.3852192,27.31300057,9.98649066,9.055385138,61.31080427,52.84422915,nan,nan,0.112986178,0.009852056,nan,-0.241224261,-0.02198112,-0.04667973,0.60281697,0.043386302,0.100101387,0.017768628,-0.066786223,-0.234487762,-0.035881287,-0.050473708,-22.28248803,801.7138162,0.719850711,12344,813285,70799513,7099997271,1930113,90409196,5854723412,4.70E+11,393647111,15175470882,7.84E+11,5.02E+13,0.150288483,0.006902616,0.048070523,0.048973861,0.010192061,0.000978937,0.008904759,0.03965457,0.0248676,0.008105132,0.003786197,0.000276513,0.010015667,0.017206258,0.026226578,0.014904361,0.00611768,0.004391244,0.001606076,0.000607722,0.008277092,0.010221602,0.014945778,0.017136347,0.009838718,0.005309884,0.00453507,0.001886647,0.000970083,0.000786197,1271.885045,1469.360418,0,19,19
3,20,,5871,22500,1168,1444,988,1319,1103.188724,1381.500426,5871,3.93E-11,10657138.89,-389357190.7,1.84E-11,6277244.528,-216617513.5,30403297100,5174999.749,-92083574.86,18075153624,-1.16E+12,4.638020175,9751,0.963210777,86.45917746,1,0.260933333,0.215609239,0.459320071,0.157958981,0.060069133,0.040756173,0.002012637,0.015608349,-0.000126073,2515.020767,181.647372,1815.216981,-1069.195116,-1069.195116,881.4511581,200.5999309,196.0102038,25,7.884421736,6.403124237,66.4330903,53.91064786,nan,nan,0.309183611,-0.147423935,nan,0.182114651,-0.082018791,0.150239608,0.15013646,-0.034865988,0.089319392,-0.074810462,-0.00473694,0.059556125,-0.037202531,0.060136305,56.79466836,584.9615075,0.602092093,5871,676273,88556163,12266478715,366940,48544595,6764315961,9.72E+11,28108906,3930406359,5.65E+11,8.29E+13,0.194565054,0.056391608,0.052625733,0.058711834,0.035108994,0.022265175,0.014196327,0.030451756,0.02662379,0.020590157,0.024493418,0.007671904,0.014128965,0.003465686,0.016027037,0.01356924,0.017012524,0.014601083,0.010900816,0.001816152,0.001568075,0.005634259,0.005132706,0.006370706,0.008153576,0.012882195,0.010171787,0.006539229,0.004339597,0.000778753,1103.188724,1381.500426,0,20,20
3,21,M,7970,22454,653,1607,544,1401,589.4631117,1505.917942,7970,4.21E-11,5018539.655,38721720.56,4.55E-10,9198442.875,53835403.71,12020558799,22583946.33,34691434.51,23398346488,2.62E+11,3.01667171,9019,0.979363116,100.7358882,1,0.354947893,0.331491158,0.434541796,0.160348003,0.002389442,0.000258421,-1.71E-07,-9.27E-05,1.10E-07,3327.381607,135.9165096,629.6787522,-1154.133359,-1154.133359,2833.619364,230.7338417,221.6528818,22.13594362,9.228417635,8.94427191,48.2368565,46.63329447,nan,nan,0.079006117,0.006828241,nan,0.144809706,0.009493409,0.023743771,0.355535679,0.006117535,0.046217899,0.00580409,-0.019023782,0.099260636,0.006513391,0.018016365,23.16224581,549.6650429,0.883689988,7970,362341,21491689,1472117635,836196,47214515,3145078861,2.31E+11,110315910,6980159367,4.97E+11,3.80E+13,0.206548324,0.006246418,0.089689601,0.053480684,0.011892937,0.000606585,0.038693959,0.042989281,0.026658444,0.012077369,0.0050782,0.002394911,0.025785991,0.02154886,0.025882138,0.015979792,0.009415711,0.00821863,0.000971418,0.002876509,0.011986047,0.01493604,0.013313285,0.016986573,0.010373,0.007067217,0.006127932,0.005032667,0.001240234,0.002799829,589.4631117,1505.917942,0,21,21
3,22,,6983,13764,330,1662,206,1551,266.3551482,1600.861807,6983,-4.06E-11,6313785.232,7947290.492,-1.17E-10,2375445.718,19947605.46,3922249959,3495165.644,14019308.56,3238745134,43832557769,2.329282145,8071,0.848850598,94.29226766,1,0.507337983,0.429316819,0.20115854,0.012833749,0.000262327,6.17E-05,7.43E-09,5.80E-06,2.55E-09,1097.883594,306.8064925,904.1651486,-340.1755289,-340.1755289,500.5249383,132.5373061,143.2829369,34.53983208,12.60697478,11.3137085,71.36572394,70.06357028,nan,nan,0.129480903,0.001950356,nan,0.048714812,0.004895372,0.01151885,0.071677637,0.003440499,0.009511536,0.001540457,0.000820642,0.008397259,0.001545847,0.001975828,60.33995204,452.1025971,0.865196382,6983,421460,31751066,2686426472,348185,23390203,1889853895,1.67E+11,20856299,1509692359,1.27E+11,1.16E+13,0.432021649,0.061386645,0.178725652,0.074433816,0.01567087,0.019316173,0.033911937,0.050981702,0.016309285,0.018404436,0.005989951,0.007338717,0.002960227,0.009713277,0.003647712,0.001775023,0.004342676,0.016425275,0.002462004,0.004425555,0.009600529,0.005289782,0.012513191,0.003595018,0.003830461,0.004746421,0.005897564,0.008014082,0.001858224,0.003284416,266.3551482,1600.861807,0,22,22
3,23,,14569,23940,1774,1737,1634,1566,1706.538198,1653.782003,14569,-1.64E-10,14946182.99,-51294643.08,4.12E-10,-6411380.685,-37599858.59,-12120344011,22577489.64,104966806.9,18418690972,1.60E+11,2.144172186,15778,0.754347718,136.1977493,1,0.608563074,0.466380455,0.176785179,0.004942234,0.000211149,1.50E-05,8.42E-10,1.05E-06,-3.02E-11,1799.89946,775.6838084,1025.889422,440.0700587,440.0700587,1549.693846,169.7008879,179.9388785,53.81449619,19.39056908,17.02938637,117.2961943,111.4044027,nan,nan,0.070415912,-0.002002155,nan,-0.030205921,-0.001467614,-0.003919455,0.106369267,0.00409711,0.005956204,0.00042885,-0.001786491,-0.006949598,-0.000707003,-0.000715137,-29.6207674,626.5411973,0.923374319,14569,1056809,91605203,8761920017,1278896,86357430,7073548338,6.48E+11,134841542,8760521542,6.88E+11,6.06E+13,0.572914538,0.041735138,0.202243426,0.074873859,0.008301926,0.004889209,0.008488045,0.030143286,0.020402435,0.016726603,0.01356037,0.007022727,0.020809342,0.023209563,0.005481467,0.011479098,0.003614276,0.007102116,0.009364078,0.004774412,0.009389365,0.008906709,0.011935942,0.004881166,0.006768976,0.006799612,0.007467439,0.001607493,0.005627826,0.003870282,1706.538198,1653.782003,0,23,23
3,24,,4933,11514,1467,1816,1366,1702,1420.915062,1762.375228,4933,1.36E-11,2605565.411,-19879250.09,-4.80E-11,-2526128.779,9133263.883,-2855492009,4156256.453,7404014.599,3049756967,-17745688168,2.165359018,5819,0.936695569,79.25207047,1,0.428434949,0.461817182,0.277869893,0.047165635,0.001489695,0.000122892,-5.03E-08,-2.42E-05,-1.52E-08,1221.031944,149.7002402,528.1908394,512.0877315,512.0877315,842.5413446,139.77307,135.0740538,22.47220505,8.936258666,8.246211251,53.32871385,48.94081981,nan,nan,0.107072945,-0.011631138,nan,-0.103808581,0.005343776,-0.023787434,0.170796948,0.00433201,0.025405742,-0.002104767,-0.01368731,-0.032184365,-0.00062789,-0.007322641,-36.46858111,366.374675,0.847740162,4933,270896,17481836,1226306426,297831,13829279,787158063,49833832403,22137871,918075367,47722276955,2.79E+12,0.344252709,0.036044886,0.129797135,0.077108153,0.044007794,0.012751129,0.029937914,0.049088073,0.032335663,0.027064869,0.021800354,0.00483472,0.012759581,0.008932028,0.019584097,0.018464308,0.009195908,0.015007231,0.005638184,0.002909011,0.003265292,0.002601392,0.004726139,0.011657459,0.011444741,0.0030495,0.001368151,0.004668809,0.003836622,0.002072989,1420.915062,1762.375228,0,24,24
3,25,,2293,4050,597,1854,543,1779,571.0484082,1816.653729,2293,-1.56E-12,350567.6267,-267778.3023,2.46E-11,-144417.5639,248399.3429,-36857903.24,601765.0606,200703.0242,58039221.46,-11683156.33,1.572949348,2523,0.757239892,54.03275188,1,0.56617284,0.63574838,0.18112591,0.005300272,5.04E-05,5.15E-06,5.39E-11,1.73E-07,-6.29E-11,291.1294549,124.1922579,152.8860125,62.9819293,62.9819293,262.4357002,68.25006431,76.40026178,21.47091055,7.745268682,6.403124237,44.1678189,44.57663206,nan,nan,0.066675104,-0.001063568,nan,-0.027467043,0.000986598,-0.003057162,0.114450807,0.000797157,0.004814037,-2.02E-05,-0.003239303,-0.00692714,-1.66E-05,-0.000452711,-24.49339786,212.8944443,0.908838684,2293,64315,2154501,79828273,86340,2277282,73272030,2649030240,3852788,97389554,3005986222,1.05E+11,0.500177878,0.020845104,0.213726038,0.057339505,0.007104628,0.009642294,0.018413488,0.030971862,0.022743745,0.009632321,0.009303244,0.003633413,0.034039532,0.008269755,0.006541378,0.018030221,0.003616449,0.004546725,0.002403759,0.004299347,0.014490309,0.01663558,0.006522609,0.011969742,0.012464824,0.005730319,0.0059699,0.000895396,0.005332948,0.00343231,571.0484082,1816.653729,0,25,25
3,26,M,7068,71318,1089,1957,751,1746,901.7765988,1835.912847,7068,2.91E-11,45972794.25,628804510.2,-1.75E-10,-27409744.62,87204773.42,-4.37E+11,17379614.31,-326703188.6,2.59E+11,-1.60E+12,9.713848142,15021,0.993893975,94.86441431,1,0.099105415,0.102945814,1.268148315,1.531755039,0.147288285,0.016456437,-0.000800534,-0.020264443,0.000124724,8855.459146,107.8131464,6504.356855,3878.005746,3878.005746,2458.915438,376.4137967,395.4971555,16.40121947,5.571705211,4.472135955,49.64345786,41.53324383,nan,nan,0.920254224,0.149718096,nan,-0.548670875,0.020763421,-1.237533527,0.347894091,-0.077787895,0.734695634,-0.053762989,0.085455614,-0.454314103,0.158542973,-1.227749749,-58.77299919,928.8569978,0.470541242,7068,1065689,206653757,45650598215,635504,68409387,10402536201,1.84E+12,74519588,5980130503,7.56E+11,1.14E+14,0.057533386,0.006866963,0.029519321,0.012206845,0.009908958,0.002947366,0.019015525,0.007216246,0.006839795,0.011159875,0.004719844,0.001945865,0.011703297,0.004173535,0.004323295,0.004663865,0.011079626,0.005235505,0.003457778,0.001450652,0.002727992,0.004297613,0.001079043,0.003516341,0.003407724,0.009570463,0.006505404,0.002833961,0.003003267,0.001115931,901.7765988,1835.912847,0,26,26
3,27,,6674,14875,1427,1982,1342,1807,1385.103236,1894.221157,6674,-5.99E-11,2402467.87,-4223223.033,2.62E-10,-3877714.377,5465603.191,-2731261246,12044639.57,3218509.836,5314297640,-13522571407,3.555077504,8273,0.960577853,92.18243174,1,0.448672269,0.28128782,0.324345964,0.077175929,0.000303176,0.00012066,2.21E-08,2.50E-05,-6.74E-09,2009.379633,155.30533,359.9742089,581.0180367,581.0180367,1804.710754,179.3044175,179.7247896,22.8035085,8.895634329,8.062257748,53.67242939,49.84862365,nan,nan,0.053936801,-0.001160589,nan,-0.087056943,0.001502009,-0.009187654,0.270409163,0.000884483,0.017876697,-0.000556811,-0.012483072,-0.042978837,0.000430268,-0.00412383,-19.40527513,546.0376259,0.806720658,6674,287671,14802019,840899983,582114,21213283,962230743,49706674963,62817296,2034409805,83216307897,3.93E+12,0.263075469,0.001329797,0.122019825,0.060402856,0.005950191,0.003515252,0.044328293,0.055341008,0.025625424,0.000984955,0.002011487,0.004078574,0.023372148,0.026724091,0.027548072,0.013542493,0.0005554,0.002182877,0.001363043,0.003636237,0.011721734,0.012068215,0.013873402,0.01459906,0.008164346,0.001815316,0.002620139,0.002289842,0.002752464,0.002806352,1385.103236,1894.221157,0,27,27
3,28,,2685,5989,2028,2058,1915,2005,1973.717318,2034.194041,2685,8.03E-12,1991976.445,-7660445.297,-1.49E-13,-625641.7229,831653.5675,-994245778.1,377025.9047,1224318.102,431509105.8,780539507.3,2.654077103,3097,0.962343876,58.46920709,1,0.448321924,0.376778805,0.328607076,0.080306727,0.001010253,0.00029717,1.50E-07,6.30E-05,6.37E-08,821.5985779,60.7114219,741.8906684,233.0136771,233.0136771,140.4193313,114.6541637,121.4619282,15.23154621,6.165990473,5.656854249,34.23240362,31.16701382,nan,nan,0.276309374,-0.020506583,nan,-0.086783492,0.00222629,-0.051364242,0.052297703,0.003277431,0.022292414,0.000778198,-0.002797728,-0.010412664,-0.001472469,-0.006761992,-71.11551867,299.2497834,0.866968034,2685,157656,11249114,886784394,78386,3976974,255766740,18569952570,2665430,121201200,7221366710,4.94E+11,0.231725627,0.020695184,0.117161427,0.046101173,0.027014931,0.009598348,0.042766388,0.044967428,0.019118169,0.020821105,0.016883072,0.005288387,0.017200155,0.022472151,0.020676609,0.010740314,0.01294775,0.01482612,0.010066355,0.003271099,0.006671683,0.008199979,0.010268401,0.011599122,0.007094848,0.006096168,0.009351599,0.00842133,0.006577275,0.002104203,1973.717318,2034.194041,0,28,28
3,29,M,6590,35154,1358,2153,1196,1936,1278.828983,2057.925493,6590,-4.60E-11,10836342.26,-9075675.818,-6.99E-11,-14140697.97,-79480710.92,-40056557310,20699970.42,188850147.6,54454879491,8.19E+11,6.126644642,11289,0.987033764,91.60048362,1,0.187460886,0.163221479,0.726172977,0.475677931,0.027269329,0.01579589,0.000323253,0.01003581,-5.46E-05,4665.281972,120.1979494,1644.361497,2145.781179,2145.781179,3141.118424,273.2114777,246.6110298,15.29705854,5.917947948,5.385164807,59.82326913,43.85393016,nan,nan,0.249523748,-0.002574337,nan,-0.325611712,-0.022544894,-0.139964332,0.47664923,0.053567798,0.190274486,0.035272227,-0.092327021,-0.281173873,-0.067394245,-0.133390273,-35.38644748,712.293506,0.583754097,6590,545843,56047963,6428446541,803489,52411479,4411675547,4.33E+11,118665763,6569591503,4.70E+11,4.00E+13,0.137965513,0.015865146,0.047468492,0.042460638,0.009693285,0.007865468,0.01739792,0.030988507,0.021257756,0.010179205,0.006512978,0.003923186,0.018434883,0.011558446,0.021507357,0.011723526,0.009567298,0.007665615,0.003998545,0.002089271,0.008789032,0.011084509,0.009658416,0.014097117,0.006851144,0.00767879,0.008658213,0.004317888,0.002353477,0.001831151,1278.828983,2057.925493,0,29,29
3,30,,4666,9040,966,2192,886,2079,923.773682,2137.311402,4666,-9.58E-12,1764681.008,2783139.558,4.29E-11,1779192.84,182983.9293,1311400520,3562876.533,-4972921.442,1708200661,-1126589072,2.137466751,5148,0.925240936,77.07746568,1,0.516150442,0.467843535,0.244702654,0.033535008,0.000194434,4.80E-05,4.31E-09,6.87E-06,1.72E-09,998.1234639,143.6591211,378.1999589,-381.3100815,-381.3100815,763.5826261,126.3723681,128.7050893,22.56102835,9.215256326,8.485281374,47.65065753,47.94315319,nan,nan,0.081054428,0.001871428,nan,0.081720978,0.000123041,0.012909254,0.163648227,-0.003343873,0.016815302,-0.000162352,-0.006893863,0.025840554,-0.001147145,0.003990088,31.59534641,354.019336,0.906371406,4666,176252,8422368,454243988,272081,12056694,625716396,35435669580,19428301,936399998,50751103404,2.95E+12,0.358583911,0.029263722,0.156110506,0.073234567,0.025680947,0.012541533,0.03677162,0.059602129,0.027112887,0.014715617,0.014653231,0.005198027,0.012550639,0.014632559,0.022142874,0.012972186,0.00345125,0.005471663,0.006439547,0.00276865,0.001080265,0.000577963,0.003091679,0.009068063,0.007319976,0.004221165,0.003197758,0.003000915,0.005139958,0.001747081,923.773682,2137.311402,0,30,30
3,31,,285,378,706,2182,685,2164,694.8140351,2171.866667,285,-5.33E-15,8465.14386,2967.492102,-1.07E-14,-2529.066667,-1670.635322,-146213.9176,5744.933333,-1151.119532,150391.8542,76576.62928,1.124316353,297,0.758725435,19.0492328,1,0.753968254,0.889429383,0.174947088,0.004999508,4.79E-05,1.80E-06,4.13E-12,2.08E-08,1.62E-11,35.005736,14.85418397,29.70225916,8.873918129,8.873918129,20.15766082,23.66625818,23.43074903,7.810249676,3.249723707,3,15.09187549,15.41645042,nan,nan,0.104218453,0.0021641,nan,-0.031136555,-0.001218343,-0.006316175,0.070728634,-0.000839476,0.006496654,0.000195947,0.001438592,-0.004754227,8.93E-07,-0.000815144,-59.13544654,63.45584412,0.95959596,285,2797,35915,521593,2242,19474,231220,3177034,23382,188530,2096404,27309010,0.656461146,0.051650803,0.176373975,0.093935556,0.022919029,0.009478566,0.018577464,0.010718818,0.025635847,0.01537464,0.013111905,0.002913766,0.022375638,0.021988759,0.007582774,0.010464853,0.007272644,0.015871151,0.009599043,0.004173735,0.001858731,0.003211518,0.008587748,0.006314912,0.005168477,0.005495871,0.007349249,0.009271253,0.003609285,0.003574889,694.8140351,2171.866667,0,31,31
3,32,,5108,14200,2295,2212,2095,2141,2200.470243,2180.392522,5108,-1.70E-10,10947390.48,-146624242.4,-1.51E-11,2992540.163,-94479249.55,15589506476,1406613.994,-35557678.04,5115900906,-3.06E+11,3.458428381,6169,0.976621422,80.64556773,1,0.35971831,0.28914868,0.473484729,0.186328251,0.022407095,0.012516081,0.000208562,0.004846761,2.09E-05,2311.733414,106.8265839,2143.185293,-585.853595,-585.853595,275.3747052,192.3219557,205.9368835,22.20360331,7.489296123,6.32455532,45.6873746,41.3427786,nan,nan,0.419574255,-0.078628241,nan,0.114693343,-0.050665136,0.116971404,0.053910475,-0.019068045,0.038385699,-0.03207365,-0.003846488,0.013833166,-0.011687316,0.017322028,73.94964981,471.1614716,0.828011023,5108,538742,67768640,9310198532,201217,24214946,3206346236,4.52E+11,9333059,1184569726,1.61E+11,2.30E+13,0.153353162,0.018499443,0.078926412,0.031952188,0.025650918,0.004409895,0.036401341,0.028888552,0.015550862,0.021838537,0.009618381,0.002015516,0.017946262,0.017586262,0.015782487,0.009826154,0.015955934,0.010950024,0.005123268,0.001213211,0.007393822,0.009609239,0.009781352,0.01066185,0.006964584,0.011099235,0.009521772,0.006536692,0.003287928,0.000823893,2200.470243,2180.392522,0,32,32
4,1,M,4257,15308,1387,249,1301,71,1339.754287,169.0584919,4257,6.45E-12,1482626.984,2713023.073,1.61E-10,-2633294.817,-4795947.937,-2192416001,6276012.436,7588027.879,4544049354,30594679704,3.481969504,5170,0.978351068,73.62187679,1,0.278089888,0.287193785,0.42813257,0.154421965,0.000287579,0.000338451,1.05E-07,0.00013142,-9.71E-09,1747.707461,74.85289159,348.2797708,618.579943,618.579943,1474.280582,167.222365,192.6265818,19.6977156,7.16956349,6.403124237,39.18171636,34.60702624,nan,nan,0.08181343,0.002294533,nan,-0.14530889,-0.004056162,-0.028419211,0.346319141,0.006417558,0.058902278,0.006078314,-0.012147248,-0.126456635,-0.013777467,-0.031975233,-23.84655565,431.5878785,0.823404255,4257,164977,7876193,422865571,417435,13544101,563428733,26850758431,47209059,1320707615,49322760059,2.16E+12,0.146076829,0.016536883,0.084931478,0.028189562,0.006802685,0.008408275,0.051205676,0.026617741,0.013864671,0.003704139,0.007542222,0.004896494,0.031475164,0.021021431,0.014095731,0.008834698,0.003252141,0.000934213,0.006167469,0.003073892,0.017210499,0.016139025,0.011772736,0.009106819,0.006317904,0.002992152,0.0008382,0.002217342,0.004671931,0.002028012,1339.754287,169.0584919,0,1,1
