ImageNumber,ObjectNumber,Annotation,Cell_objectnumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Cells_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_Cells_Distance_Centroid_FilteredNuclei_nei,Mean_Cells_Location_Center_X,Mean_Cells_Location_Center_Y,Mean_Cells_Location_Center_Z,Mean_Cells_Number_Object_Number,Number_Object_Number,Parent_Nuclei
2,40,,39,1302,1620,1072,1864,1018,1834,1044.587558,1849.089094,1302,7.57E-12,246565.5184,-70399.4318,-2.04E-12,-4393.156682,228563.9844,-1509701.436,76257.66513,18829.96187,11030627.59,2644642.594,1.256779531,1361,0.83145749,40.71557303,1,0.803703704,0.795684506,0.190433236,0.010119983,0.000148421,9.36E-06,-2.74E-10,-7.72E-07,-2.16E-10,189.461418,58.48265535,189.3744381,3.374160278,3.374160278,58.56963528,55.05799387,53.23532662,14.14213562,6.130612345,5.830951895,29,30.58958132,nan,nan,0.145448877,-0.001150911,nan,-0.002591521,0.003736632,-0.000684003,0.044984359,0.000307838,0.004997666,3.32E-05,-0.000795004,-0.000270359,0.000277205,-6.11E-05,-88.52334246,143.3969696,0.956649522,1302,34617,1166947,44067021,19646,517946,17603130,672336038,372698,9795382,331477510,12612319918,0.584953383,0.031065916,0.172237362,0.106514857,0.02666705,0.002880905,0.002507376,0.034670405,0.030631931,0.003327094,0.005627287,0.003624176,0.009120425,0.016621742,0.007006543,0.010790909,0.012637215,0.012327667,0.004014533,0.001597551,0.003807987,0.005508982,0.017164162,0.011730738,0.004314851,0.007513262,0.006863772,0.002803691,0.002082984,0.000544234,1,1044.587558,1849.089094,0,71.04142525,1056.680423,1779.084474,0,39,40,40
2,41,E,40,1562,2112,627,1937,579,1893,601.5198464,1914.111396,1562,-1.82E-12,222783.8848,155130.3964,-9.47E-12,52596.54673,-122843.4225,14166602.39,183388.6172,-178359.0322,19956012.11,-48146891.61,1.139249015,1606,0.658240171,44.59596584,1,0.739583333,0.877771222,0.166474784,0.002119589,6.68E-05,1.39E-06,1.52E-12,3.41E-09,1.33E-11,165.9732641,94.06034785,142.627327,-33.67256513,-33.67256513,117.406285,51.53224453,51.0881591,19.10497317,7.32236949,6.403124237,38.15992368,38.79388567,nan,nan,0.091310709,0.001608771,nan,0.02155734,-0.001273941,0.003717257,0.075164075,-0.001849663,0.005236374,-0.000319657,0.000120232,0.003465986,-0.000239229,0.000476859,55.26557102,149.5391052,0.97260274,1562,35176,1014942,33045586,32976,795211,23672931,783527785,879558,21849925,652113801,21477763711,0.757254876,0.03053981,0.154983239,0.083643106,0.013468549,0.013589067,0.048983274,0.012220042,0.013568797,0.010931023,0.007986637,0.012439129,0.008811478,0.019833813,0.011604659,0.005262189,0.003591438,0.006923542,0.003424408,0.006920289,0.012003886,0.012933514,0.001948804,0.002515751,0.006302541,0.007348996,0.004055937,0.005417195,0.00646499,0.002423484,1,601.5198464,1914.111396,0,12.22697859,589.3250343,1914.997716,0,40,41,41
2,42,E,41,1460,1961,787,1974,734,1937,760.910274,1953.415068,1460,-2.84E-13,262255.2459,-368178.5812,1.80E-12,38488.37397,-329589.9507,12251674.88,119224.4685,103825.4841,16422810.42,-11676776.82,1.214888237,1505,0.772829869,43.11530744,1,0.744518103,0.823120983,0.178964024,0.005806527,0.000277161,1.37E-05,7.57E-10,9.12E-07,3.75E-10,186.270153,75.01732264,179.6268807,-26.36189998,-26.36189998,81.66059486,54.59232957,52.95280918,17.02938637,6.696873286,6,34.19752313,34.64501641,nan,nan,0.12303211,-0.004520395,nan,0.018056096,-0.004046614,0.003936741,0.055931914,0.001274741,0.005277022,-9.82E-05,0.002266009,0.00235314,-0.000133789,0.00039921,75.85580647,149.2964646,0.970099668,1460,39289,1319533,49255537,23966,683420,23402100,877792172,512628,15162364,521088764,19408999696,0.656943018,0.061587128,0.16032939,0.103333476,0.018614558,0.015018366,0.008602017,0.015964439,0.017299739,0.012180134,0.016592646,0.016122796,0.013448421,0.020153477,0.01057484,0.008532342,0.009967677,0.010527472,0.006885743,0.010586297,0.006189607,0.005286829,0.009483139,0.003365893,0.005044302,0.000936983,0.004476124,0.007087595,0.004973238,0.004752756,1,760.910274,1953.415068,0,13.01713549,773.0504065,1958.112195,0,41,42,42
2,43,E,42,1722,2337,2047,2244,1990,2203,2017,2223.954704,1722,0,335806,198528,-1.02E-12,3786,-11853.27526,1267522.557,167294.4669,-87399.01742,21862585.2,-4476129.501,1.287638457,1806,0.708654618,46.82433658,1,0.736842105,0.776615513,0.169663502,0.003235957,1.41E-05,8.41E-07,2.59E-12,4.42E-08,-1.29E-12,195.0586634,97.10188651,195.0092915,-2.198606272,-2.198606272,97.15125836,55.86536149,56.22277119,19.41648784,7.312978142,6.403124237,40,39.41611579,nan,nan,0.113245814,0.001613388,nan,0.001276775,-9.63E-05,0.000248231,0.056417688,-0.00071027,0.00428156,-2.11E-05,-6.27E-05,0.000158671,-8.12E-07,1.76E-05,88.71358359,166.9238816,0.953488372,1722,46494,1591144,61292940,36084,978054,33534542,1292962794,923424,25003718,845842782,32141707226,0.692329599,0.025437436,0.179757459,0.08587647,0.00805541,0.003424037,0.040981768,0.004997303,0.019940082,0.004411551,0.013768973,0.002296327,0.016294915,0.027996719,0.011772286,0.005717161,0.001707604,0.004572209,0.004500687,0.001548753,0.007531139,0.006445802,0.007813011,0.008934568,0.00165294,0.002714374,0.003711171,0.009503762,0.005088687,0.00211211,1,2017,2223.954704,0,16.19439871,2012.565017,2208.37942,0,42,43,43
2,44,,,2361,3250,2079,2299,2014,2249,2046.029225,2272.58238,2361,1.89E-12,646178.9835,-347176.6166,1.86E-11,173740.8158,323292.7672,88730828.11,354798.227,367970.1799,83885090.01,134009239.6,1.2308209,2441,0.789667678,54.8280819,1,0.726461538,0.812465892,0.179569352,0.006618153,3.96E-05,2.16E-06,-7.74E-12,-9.85E-08,1.85E-11,308.0176931,115.9455472,273.6886842,-73.58780845,-73.58780845,150.2745561,70.20173139,68.09552114,21.02379604,8.397582321,7.615773106,42.69074841,43.07120565,nan,nan,0.115920663,-0.001281771,nan,0.031168068,0.001193592,0.006741966,0.06364869,0.001358541,0.006373776,0.000209555,0.000275607,0.00433266,0.000244913,0.000777524,64.99075916,191.0954544,0.967226546,2361,75621,3068261,139320069,55678,1957064,83809758,3940001258,1667818,61981332,2717953282,1.29E+11,0.648289533,0.028811911,0.171541057,0.106148598,0.016035626,0.003663011,0.014133101,0.016961517,0.028427258,0.008012825,0.007530273,0.000705877,0.016455355,0.024277811,0.012107909,0.007331932,0.011228497,0.008271336,0.005317727,0.000611121,0.003572091,0.003190425,0.012326163,0.012581759,0.001828212,0.001534275,0.000475069,0.002175909,0.002294516,0.000621013,0,2046.029225,2272.58238,0,nan,nan,nan,nan,nan,44,44
3,1,E,1,1177,1564,1117,56,1071,22,1093.42226,38.15632965,1177,1.25E-12,164519.1368,-56843.16055,-4.23E-12,-15062.69584,-140800.2798,-3184727.008,77345.23534,38154.54806,7729641.769,1634961.407,1.18207064,1234,0.743054605,38.71179335,1,0.752557545,0.84597313,0.174589843,0.004432633,0.000108199,4.53E-06,-9.84E-11,-3.02E-07,2.03E-11,141.9272902,63.56495465,139.778366,12.79753257,12.79753257,65.7138788,47.65329624,46.32493929,14.86606875,6.096696045,5.656854249,31.57469776,31.8910532,nan,nan,0.11875817,-0.001196016,nan,-0.01087301,-0.002962527,-0.001953182,0.055831673,0.000802796,0.004740564,2.92E-05,0.00086985,-0.001450479,-0.000249507,-0.000196732,-80.46798553,132.2253967,0.953808752,1177,26391,756265,24278109,19016,411319,11402187,356870563,384574,8174457,219355989,6645235929,0.698323832,0.04999155,0.156217017,0.098751616,0.022169711,0.002401466,0.029628766,0.008547972,0.023873566,0.017514461,0.0160457,0.003773917,0.005152466,0.01645242,0.017743085,0.004400557,0.01125549,0.012023396,0.004167155,0.003544564,0.004890083,0.004415575,0.007545161,0.012670484,0.000847884,0.006807655,0.007121852,0.00250623,0.000397992,0.00208027,1,1093.42226,38.15632965,0,10.11389476,1099.424143,30.01579732,0,1,1,1
3,2,,2,1225,1748,63,247,25,201,44.29632653,223.8073469,1225,1.50E-12,94739.43347,-141724.2977,1.99E-12,18452.93306,74663.37763,3197465.793,161106.5339,273375.415,8685945.324,27112045.6,1.218426032,1280,0.676577697,39.49327085,1,0.700800915,0.820730987,0.17049294,0.002560814,0.000361925,6.57E-06,-1.98E-10,-1.99E-07,-2.52E-10,135.4221756,73.43167526,77.33831304,-15.06361883,-15.06361883,131.5155379,46.54841362,46.17358552,16.2788206,6.305544533,5.656854249,33.95498751,34.27691357,nan,nan,0.063133317,-0.002698386,nan,0.012296832,0.001421567,0.001739393,0.107359623,0.005204982,0.004725076,0.000421392,-0.000887635,0.002290067,0.000311396,0.000258586,14.53892828,136.9533188,0.95703125,1225,23638,550866,14144212,27939,557573,13350603,350724353,798321,16519763,401660865,10633565411,0.729875392,0.103627324,0.130186714,0.071293665,0.015136688,0.018531248,0.023829392,0.014418451,0.031618009,0.029811534,0.014789145,0.006003267,0.009060352,0.005834994,0.008487423,0.00909282,0.004234815,0.010220468,0.003767637,0.003886895,0.008042147,0.007947446,0.010963504,0.01252288,0.000728016,0.003862079,0.007876087,0.002507821,0.001372445,0.004956576,1,44.29632653,223.8073469,0,10.1046943,54.08721461,221.3086758,0,2,2,2
3,3,E,3,2244,3375,579,251,534,176,557.7486631,214.5766488,2244,-2.05E-12,240682.246,-282545.3844,-1.50E-11,-115753.7701,863285.7323,-32854691.24,858655.8164,-1501671.012,73136313.45,-393185467.6,1.54895523,2538,0.866153223,53.45231088,1,0.664888889,0.645596452,0.218315997,0.01717449,0.000767475,0.000102652,-6.50E-09,-5.83E-06,-2.81E-08,391.9903092,97.91078817,107.2559028,51.58367649,51.58367649,382.6451945,79.19498056,74.81310046,17.4642492,6.918690032,6.403124237,40.13819125,39.57995213,nan,nan,0.047796748,-0.001184489,nan,-0.022987378,0.003619074,-0.002907561,0.170519249,-0.006295318,0.006472387,-0.000734543,-0.010453175,-0.004939487,0.000521658,-0.000547763,-10.26857009,208.9949494,0.884160757,2244,53292,1506296,46921734,86566,1940073,53473143,1642879179,4198082,89266379,2370115101,70704287741,0.510023773,0.037478493,0.147976011,0.105067496,0.044445703,0.005676372,0.007623085,0.049748157,0.031501167,0.023552266,0.008646763,0.005405993,0.006227344,0.009796538,0.002447904,0.011100349,0.001766619,0.009497831,0.007306399,0.00261819,0.001095905,0.003555798,0.014509969,0.009291165,0.005084623,0.005141669,0.011743921,0.003202862,0.002032309,0.000890195,1,557.7486631,214.5766488,0,7.433247294,550.5725609,212.6384223,0,3,3,3
3,4,,4,1224,1702,120,297,74,260,96.14542484,277.2655229,1224,3.01E-12,170330.1144,82187.54843,-5.43E-12,-45450.26307,-195289.2209,-12862166.55,97440.70507,59138.32108,12293112.93,36698634.87,1.19613937,1262,0.778715619,39.47714785,1,0.719153937,0.83602298,0.178731217,0.006048377,0.000158283,1.33E-05,5.35E-10,8.64E-07,-2.92E-10,156.9795477,61.78746163,139.1585902,37.13256787,37.13256787,79.60841917,50.1165917,49.92995093,15.5241747,6.199068811,5.656854249,30.80202438,31.44200035,nan,nan,0.113691659,0.001568023,nan,-0.030337065,-0.003725845,-0.007014066,0.065039558,0.001128276,0.006703747,0.000572025,0.001271663,-0.004204981,-0.000420778,-0.000834406,-64.36234895,135.6396103,0.969889065,1224,27106,770604,24691606,21133,422549,11096561,333607901,462313,8727811,216159383,6157979695,0.625128441,0.046808659,0.179265798,0.096974682,0.005742491,0.019905184,0.00649681,0.016948054,0.026056613,0.011282053,0.017972499,0.009551655,0.02157278,0.023036237,0.010221576,0.009496293,0.001830384,0.006115197,0.010551481,0.005392223,0.008545611,0.007238803,0.007136369,0.006848763,0.004936732,0.004361024,0.007155392,0.007421108,0.00336017,0.002100815,1,96.14542484,277.2655229,0,10.46006031,97.72777522,266.9258406,0,4,4,4
3,5,E,5,1323,1829,1097,327,1038,296,1065.901738,310.6220711,1323,-5.46E-12,312419.226,381605.6257,2.77E-12,-43170.13076,-122381.8284,-19812975.36,69773.03553,-66628.91139,14592389.82,366735.6121,1.455155766,1394,0.897311163,41.042611,1,0.723346091,0.687211654,0.218354527,0.021651226,0.000124115,2.62E-05,1.47E-09,3.79E-06,-2.48E-10,241.7769828,47.10605687,236.1445397,32.63048433,32.63048433,52.73850002,62.19671796,59.66573556,13.34166406,5.689970822,5.099019514,26.66746794,27.45354094,nan,nan,0.178491716,0.005993978,nan,-0.024664009,-0.001922283,-0.008555988,0.039862812,-0.001046558,0.006301543,4.35E-06,0.00061213,-0.002227758,-2.72E-05,-0.000646261,-80.20651362,155.5391052,0.949067432,1323,36914,1342384,55270532,19345,496589,17097009,677287925,352637,8510083,278172063,10571391859,0.473173011,0.018421811,0.164566332,0.103884214,0.006062726,0.006859002,0.029090162,0.055236994,0.036963817,0.00363166,0.00687165,0.003828843,0.005665365,0.00076339,0.010192495,0.015960181,0.00272515,0.005540507,0.005713602,0.003101186,0.008655529,0.009049508,0.012488004,0.003678996,0.007853259,0.001321871,0.001726921,0.004248102,0.004359803,0.002669036,1,1065.901738,310.6220711,0,8.520483166,1066.018993,302.1023947,0,5,5,5
3,6,E,6,1402,1785,99,388,48,353,72.81597718,370.9186876,1402,9.17E-12,226066.5221,116214.9368,5.31E-12,5179.021398,94029.99076,1743451.716,109400.7304,-59113.82534,12758821.25,-7687968.776,1.1942644,1450,0.719425511,42.2502289,1,0.785434174,0.837335518,0.170668788,0.003550626,3.50E-05,1.15E-06,7.98E-13,8.99E-09,7.30E-12,161.4093992,77.86824168,161.2457362,-3.694023822,-3.694023822,78.0319047,50.81879954,50.03998401,17.11724277,6.793860884,6.08276253,34,35.29719347,nan,nan,0.115011224,0.001579036,nan,0.002634824,0.001277604,0.000632653,0.055657564,-0.000803191,0.004629846,-7.45E-05,-0.000534063,0.000272572,0.000130497,4.64E-05,87.46318052,145.0538239,0.966896552,1402,34792,1089464,38372452,25122,628606,19872840,705896002,559554,14012368,439583450,15481740196,0.71075083,0.005587204,0.169460128,0.093899883,0.005506502,0.011467196,0.039826616,0.00310876,0.014614477,0.005500568,0.004649325,0.003747702,0.01182751,0.030517752,0.015767758,0.003067122,0.004916132,0.002918153,0.003717372,0.003540213,0.001448884,0.0088865,0.005394572,0.009719028,0.002693986,0.003305943,0.001169242,0.003992719,0.002423986,0.00509729,1,72.81597718,370.9186876,0,7.965670767,78.22782503,376.7636695,0,6,6,6
3,7,E,7,846,1120,561,395,526,363,543.0945626,377.6134752,846,-3.14E-12,61816.43499,1010.707331,1.00E-12,7058.921986,-72152.51007,1051092.695,54478.60638,-17760.69624,2714825.815,-3291468.236,1.091879332,872,0.490610768,32.82012576,1,0.755357143,0.915852119,0.162487693,0.000494207,0.000184532,9.31E-07,1.22E-11,2.06E-08,-1.27E-13,78.13590859,59.32867931,73.06907209,-8.343879416,-8.343879416,64.39551582,35.35780731,34.92849839,15,5.576600412,5,30.40559159,30.81004494,nan,nan,0.086370062,4.86E-05,nan,0.009862742,-0.003465976,0.001735921,0.076117631,-0.000853167,0.004483642,-0.000186893,0.002933601,0.001467661,-0.000291537,0.000200524,58.7317042,107.7401154,0.970183486,846,14462,309038,7397330,12363,218399,4685305,111639905,235145,4208251,88968545,2075676349,0.855758845,0.036213444,0.105461818,0.051616989,0.01824874,0.044020842,0.051299038,0.01900168,0.00738446,0.001378717,0.008553551,0.010312014,0.009914426,0.004341406,0.00601376,0.001439222,0.007368234,0.008244457,0.016882499,0.003087983,0.005869461,0.010447907,0.003339583,0.002221612,0.001044494,0.006407991,0.006653579,0.00983256,0.00242247,0.003682122,1,543.0945626,377.6134752,0,7.747566863,536.822327,382.1614256,0,7,7,7
3,8,E,8,1723,2268,830,417,776,375,802.9674985,396.2629135,1723,-5.63E-12,320954.1799,-220635.5112,-1.09E-11,-28097.27684,29151.92281,-8594414.716,177457.9002,123031.8182,22793391.12,11922890.49,1.158342945,1772,0.687273696,46.83793052,1,0.759700176,0.863302189,0.167887362,0.002694663,2.41E-05,6.55E-07,1.72E-12,2.40E-08,1.95E-12,189.3555481,99.91437652,186.2763668,16.30718331,16.30718331,102.9935578,55.04260867,54.34151268,19.6468827,7.621346336,7,39.11678766,39.98287164,nan,nan,0.108111646,-0.00179045,nan,-0.009464413,0.000236567,-0.001680198,0.059775716,0.000998399,0.004456081,5.62E-05,-0.000402117,-0.001347216,-3.14E-05,-0.000182463,-79.30710031,158.3675324,0.97234763,1723,46465,1573999,59536843,36636,959884,31981530,1198389898,956446,24721128,806902634,29649924150,0.742902721,0.014665061,0.16013772,0.09005513,0.003312421,0.008266513,0.047179165,0.008016442,0.015358797,0.00549932,0.007378947,0.005306754,0.008756825,0.025372825,0.017786109,0.003579039,0.00384199,0.003802769,0.002008955,0.001021774,0.007514734,0.012224641,0.000639698,0.009590475,0.002160156,0.003419098,0.004116761,0.003994033,0.003393768,0.002759699,1,802.9674985,396.2629135,0,11.44535109,799.3176687,385.4151117,0,8,8,8
3,9,E,9,1359,1892,858,450,814,407,835.4466519,428.1640912,1359,3.74E-12,157231.8823,6306.124304,-2.44E-12,-39561.60338,68947.67146,-8731213.472,148348.4077,-39023.0242,12509518.02,-6594379.376,1.173069035,1410,0.64295934,41.59726603,1,0.718287526,0.852464749,0.165457487,0.001858533,1.74E-05,3.19E-07,7.03E-13,1.29E-08,2.65E-13,141.7220847,83.13464073,115.6967493,29.11081927,29.11081927,109.1599762,47.61883405,47.20169488,17.80449381,6.821620101,6,36.06244584,36.47127982,nan,nan,0.085133738,9.26E-05,nan,-0.021420765,0.001012677,-0.003478694,0.08032375,-0.000573155,0.004984048,-7.13E-05,-0.00071586,-0.00348549,7.49E-05,-0.000439806,-48.20299816,141.5391052,0.963829787,1359,29146,782316,23528560,28762,577287,14929027,439075335,757070,14523023,360574427,10254192467,0.776630405,0.01565842,0.148959247,0.081513192,0.000789677,0.010112848,0.056116995,0.013326104,0.00949188,0.006623288,0.00644941,0.002901331,0.000600467,0.019750899,0.018264538,0.002734666,0.003723076,0.005032849,0.0066959,0.002644566,0.008598539,0.014726667,0.005320415,0.004775775,0.002380987,0.001560988,0.004649336,0.00348101,0.001599685,0.002400976,1,835.4466519,428.1640912,0,14.93331782,844.1533728,440.296568,0,9,9,9
3,10,E,10,948,1392,977,469,948,421,962.8364979,445.157173,948,-7.00E-13,48637.65717,-30035.77772,-1.85E-12,-35798.63819,27564.18477,-3720406.431,132719.5812,43721.91897,6431157.607,141599.0274,1.342589842,988,0.870025093,34.74235295,1,0.681034483,0.744829112,0.201798633,0.015100173,9.74E-05,1.61E-05,6.17E-10,1.78E-06,-1.65E-10,153.898981,37.40612279,51.30554554,37.76227657,37.76227657,139.9995583,49.62241123,49.24428901,12.36931688,5.13412025,5,24.98199352,24.46421805,nan,nan,0.054119774,-0.001085471,nan,-0.039833625,0.000996149,-0.004366821,0.147678859,0.001580077,0.007548561,5.40E-06,-0.004980657,-0.011800252,-0.000185522,-0.001105466,-20.20749702,126.4680374,0.95951417,948,14065,257313,5230813,22901,303972,5181266,100227948,685943,8491126,137112560,2538609214,0.497744779,0.013689963,0.182860203,0.096010913,0.006200002,0.003241599,0.02501808,0.046726265,0.036056359,0.004226773,0.006651509,0.002311805,0.007704504,0.009291037,0.010633932,0.016598076,0.002627019,0.006129486,0.004426487,0.001610329,0.01533877,0.014286627,0.012882338,0.001658428,0.008655286,0.002828543,0.00047785,0.002198197,0.002472135,0.001168854,1,962.8364979,445.157173,0,13.60223716,971.1962894,434.4270872,0,10,10,10
3,11,E,11,1051,1440,933,562,903,514,917.414843,538.0057088,1051,-2.06E-13,55505.12845,25813.22359,-4.12E-13,27908.51094,46055.79587,3043260.357,154473.9657,-22768.10954,6427277.182,3047419.519,1.251574947,1092,0.83799894,36.58107108,1,0.729861111,0.798993302,0.19009497,0.010581028,7.19E-05,8.50E-06,1.93E-10,7.35E-07,8.24E-11,153.950003,45.83981068,52.81173021,-26.55424447,-26.55424447,146.9780835,49.63063619,48.70318265,13.41640786,5.580441115,5,26.64794941,27.08204148,nan,nan,0.05024903,0.000720834,nan,0.025265694,0.001286108,0.002621386,0.139845941,-0.0006358,0.005536291,8.10E-05,-0.004200803,0.006828597,0.000114208,0.000563039,14.71119117,128.5685425,0.962454212,1051,15150,273890,5574090,25230,391595,7425573,156242039,760138,12274429,236545255,5018682133,0.564154621,0.026956129,0.181435793,0.102863774,0.013153927,0.005498353,0.009704005,0.033501225,0.034847687,0.003901469,0.008858267,0.002555064,0.015840632,0.017970606,0.001201284,0.014509512,0.008510395,0.004218224,0.009278278,0.001593665,0.012061859,0.013118885,0.013853851,0.007866063,0.006547248,0.004121738,0.004203956,0.004123481,0.003969559,0.001542211,1,917.414843,538.0057088,0,6.087303362,918.2327087,544.0378194,0,11,11,11
3,12,E,12,1140,1617,913,661,864,628,886.3298246,643.8280702,1140,-1.11E-12,183621.986,452017.9742,-9.09E-13,-32956.35439,-423617.9522,-12675384.61,72644.30175,-1590.349929,11239819.51,56484224.98,1.354457781,1249,0.818491276,38.0984656,1,0.705009276,0.738302821,0.197188587,0.009864372,0.001075102,0.000161985,5.38E-08,1.20E-05,-4.09E-08,169.0096356,55.78535358,161.0719175,28.90908279,28.90908279,63.72307171,52.00148239,51.42956348,15,5.543327333,5,30.66526385,29.87583735,nan,nan,0.141291156,0.010301337,nan,-0.025358845,-0.00965411,-0.008555524,0.055897431,-3.62E-05,0.007586558,0.001129172,0.002129989,-0.002983395,-0.000913304,-0.000906297,-74.64637747,139.2964646,0.912730184,1140,25456,752050,25445656,18044,369963,10008063,312404103,358246,6954709,175797985,5130549085,0.548768651,0.057411613,0.163643092,0.099732364,0.017215998,0.023133396,0.011684458,0.036767268,0.024033316,0.017556718,0.027313555,0.01192494,0.000831552,0.0122019,0.007950567,0.012444158,0.005049458,0.015884092,0.013056665,0.004828719,0.011713535,0.006341035,0.007018564,0.007466462,0.006927406,0.007447921,0.005054058,0.004491485,0.001301752,0.002747345,1,886.3298246,643.8280702,0,9.273967603,888.1919064,634.7429655,0,12,12,12
3,13,,13,2602,4002,1084,723,1015,665,1049.213682,693.1056879,2602,-6.03E-12,666089.1929,-593556.7665,-1.01E-11,221009.2375,-542653.442,149229810.7,566665.9358,89985.58316,118999949.1,-259127979.8,1.533499615,2873,0.733142912,57.558399,1,0.650174913,0.652103196,0.182079995,0.004478024,3.59E-05,2.84E-06,2.60E-11,1.81E-07,1.20E-11,323.9464419,149.8257059,255.9912348,-84.9382158,-84.9382158,217.7809131,71.99404886,76.15773106,18.68154169,7.518383565,7,49.43276976,48.96132448,nan,nan,0.098382488,-0.001718676,nan,0.032643434,-0.001571283,0.008470981,0.083697507,0.000260558,0.006754993,-0.000288363,0.000728489,0.003424103,-0.00020989,0.000861124,51.33828556,223.9238816,0.905673512,2602,89024,3711928,171983894,73131,2723090,118906716,5703381290,2622063,102223648,4540230938,2.20E+11,0.571201603,0.031748568,0.194404148,0.068580955,0.007823579,0.014843912,0.00859577,0.02848598,0.036078375,0.015103584,0.014162879,0.005021924,0.019905132,0.018354286,0.026234714,0.016614884,0.00189966,0.002627559,0.001189528,0.004626593,4.56E-05,0.008653859,0.010378753,0.003786685,0.008237485,0.009301453,0.007635064,0.006014223,0.002875265,0.002608259,1,1049.213682,693.1056879,0,3.94943412,1050.152886,696.941822,0,13,13,13
