ImageNumber,ObjectNumber,Treatment,Prediction,EM_Score
80,26,M,E,0.004676442311898211
80,33,M,E,0.00589621673499994
80,36,M,E,0.02045222311423424
80,41,M,E,0.0005981905950022735
80,44,M,M,0.9999954043411057
80,45,M,E,0.9677981940178526
80,46,M,M,0.25579354284379496
80,48,M,E,0.167174901382933
80,50,M,E,0.4963913916695352
80,51,M,M,0.5869348420209101
80,57,M,M,0.99999999590627
80,58,M,M,0.9999996629600009
80,59,M,M,0.9836576034955389
83,1,M,E,0.06388532349393344
83,2,M,E,0.02429836126742027
83,3,M,M,0.9999987324371911
83,4,M,E,0.014396442993535341
83,5,M,E,0.9591943336831051
83,6,M,E,0.014180072927953334
83,7,M,M,0.9994805939147737
83,9,M,E,0.08774384413024527
83,10,M,E,0.02310829128275659
83,11,M,E,0.19454048320874387
83,12,M,E,0.06645322522449859
83,14,M,M,0.9999309803332295
83,16,M,M,0.2163324169102445
83,17,M,M,0.999999999627263
83,18,M,M,0.9999999509071411
83,19,M,E,0.009543366112822006
83,20,M,E,0.0031496670786379122
83,21,M,E,0.004713937596723727
83,22,M,M,0.9999975977555052
83,23,M,M,0.9503186297695961
83,24,M,E,0.0018748495857233778
83,26,M,E,0.05881173673489391
84,1,M,M,0.9936813660952235
84,2,M,E,0.002139693241932964
84,3,M,M,0.999999999977268
84,4,M,E,0.05238089791899431
84,6,M,M,0.9674139868082547
84,7,M,M,0.9999999999865492
84,8,M,M,0.9999999995213895
84,9,M,E,0.024932248940560016
84,10,M,M,0.9999999993544546
84,12,M,M,0.9998427126349321
84,13,M,M,0.04981473386419791
84,14,M,E,0.013693313425943513
84,17,M,M,0.9999999999999751
84,18,M,M,0.9999999999791633
84,22,M,M,0.9938357797953119
84,23,M,M,0.9999999999998221
84,25,M,M,0.9951189361344647
84,26,M,M,0.9999999999883773
84,31,M,E,0.027480550968010595
85,1,M,E,0.25471722510722605
85,3,M,M,0.9999994285408588
85,4,M,M,0.9998322941242368
85,5,M,E,0.22184401909405102
85,6,M,M,0.9999804857915872
85,7,M,M,0.9999996161157413
85,9,M,E,0.028939209955927112
85,10,M,E,0.003683254578736631
85,11,M,M,0.9999830997428352
85,12,M,M,1.0
85,13,M,M,0.999999946980724
85,14,M,M,0.9950100900414377
85,15,M,E,0.1991109345653321
85,16,M,M,0.9999873855956511
85,17,M,M,0.9999999740973686
85,18,M,E,0.2514345918691276
85,19,M,M,0.9565463950654859
85,22,M,M,0.9999994323525225
85,23,M,E,0.4412752976699252
85,24,M,E,0.9690080079303153
85,25,M,E,0.8221078667960309
85,26,M,E,0.6780959961064861
85,27,M,M,0.9979031572095148
85,29,M,M,0.9999998803865059
85,30,M,E,0.5287076751384508
85,31,M,E,0.9950742056913111
85,32,M,E,0.1362831544396479
85,33,M,E,0.11941740326691104
85,34,M,E,0.9968879816631087
85,36,M,M,0.9999368482104468
85,37,M,M,0.9999998348453754
85,38,M,E,0.3573437311466412
85,39,M,E,0.010041942717015247
85,40,M,M,0.8759773813525484
85,44,M,M,0.9687336806496226
85,45,M,M,0.9994606680995131
85,46,M,E,0.9982371787340771
85,47,M,M,0.9456998659440696
85,48,M,E,0.10919297256731991
85,49,M,M,0.999999997809663
85,50,M,E,0.00044881380893120625
86,2,M,M,0.9994656967212806
86,3,M,E,0.9962386248114413
86,4,M,M,0.9995391945153126
86,5,M,M,0.9999924221345728
86,6,M,M,0.9990813748634403
86,7,M,M,0.9999999989756467
86,8,M,E,0.03810778375886733
86,9,M,M,0.9999988613649722
86,10,M,E,0.004229278025263142
86,11,M,M,0.9998327088039766
86,14,M,E,0.6973012901946519
86,16,M,E,0.13932008923898134
86,17,M,E,0.9999999983903647
86,18,M,E,0.4249566568968942
86,19,M,M,0.9999994514205633
86,21,M,M,0.9999999998568319
86,22,M,M,0.9999845278929169
86,23,M,M,0.9999999885975194
86,24,M,E,0.9899999789417958
86,25,M,E,0.19185115719731913
86,26,M,E,0.040419182781948115
86,27,M,E,0.19708116789834962
86,28,M,E,0.08849017566982569
86,29,M,M,0.9999999988343509
86,31,M,E,0.20935941147891052
86,32,M,M,0.9999968942154426
86,33,M,E,0.9979394573151189
86,34,M,M,0.9999999998754323
86,35,M,E,0.004026471930112019
86,36,M,E,0.9965341201547275
86,37,M,E,0.9999963947666292
86,38,M,E,0.004986018055801643
86,39,M,M,0.9994526257618074
86,40,M,E,0.0619890449431043
86,41,M,E,0.021143452313423072
86,42,M,E,0.27363827355778214
86,43,M,E,0.1003193667808729
86,44,M,M,0.9992666627509483
86,45,M,E,0.998845272676512
86,46,M,E,0.01550630294809155
86,47,M,M,0.9999994724686935
86,48,M,E,0.1098612137819522
86,49,M,E,0.012813597427976928
86,50,M,E,0.12659739371979178
86,51,M,E,0.27645141553281793
86,54,M,E,0.06961924096375519
86,55,M,E,0.005883520956513608
87,1,M,M,0.9999674248837745
87,2,M,E,0.0016705505936955027
87,3,M,M,0.9999999976329055
87,4,M,E,0.10487894304558179
87,5,M,M,0.9999996954080541
87,6,M,E,0.5832255974310596
87,8,M,M,0.9999925908755066
87,9,M,M,0.9999999999755358
87,10,M,E,0.038229528930329035
87,11,M,M,0.9905460492357121
87,12,M,M,0.9999969167884672
87,13,M,E,0.013410473869747457
87,14,M,M,0.9989586446969386
87,16,M,M,0.9999993651286174
87,17,M,E,0.049275727248692364
87,19,M,M,0.9999961123317999
87,20,M,M,0.9999998757195686
87,21,M,E,0.2911878223411433
87,22,M,E,0.3105024924606292
87,23,M,M,0.9999999999999796
87,24,M,M,0.9999367922597507
87,25,M,M,0.9999999761940211
87,26,M,E,0.026192015754358696
87,27,M,M,0.9999907669803018
87,28,M,E,0.9365816270230743
87,29,M,M,0.9999999998854383
88,2,M,M,0.9999999579873462
88,3,M,M,0.9999999999999114
88,4,M,M,0.9999999999950819
88,5,M,M,0.9999999895499397
88,6,M,E,0.10049199617016058
88,7,M,E,0.11619801399893491
88,8,M,E,0.8908470397320715
88,9,M,M,0.9999999994830782
88,11,M,M,0.9999999810075738
88,12,M,E,0.1098711577252196
88,14,M,E,0.7916642767926594
88,15,M,E,0.9940082276416227
88,16,M,M,0.9999886040408962
88,17,M,E,0.2207738329253463
88,18,M,E,0.04374979768728462
88,19,M,M,0.9999601453161189
88,20,M,E,0.38740245807229656
88,23,M,M,0.9999999997442188
88,25,M,E,0.6135358574449655
88,26,M,M,0.9172214824897775
88,27,M,M,0.9998735128575116
88,28,M,M,0.999999998288764
88,29,M,E,0.05899227348335893
88,30,M,E,0.05766902418872558
88,32,M,E,0.15667080960031654
88,33,M,M,0.9997837079040454
88,34,M,M,0.9999635846277282
88,35,M,M,0.9999996884287576
88,36,M,M,0.8163859020281141
93,1,M,E,0.2061246667676886
93,4,M,E,0.7794849605902584
93,5,M,M,0.9996076871232702
93,6,M,E,0.20827764749494304
93,7,M,M,0.9999411519348762
93,8,M,M,0.9999999763492894
93,9,M,M,0.9999993233497262
93,10,M,M,0.9972831584615128
93,11,M,M,0.9999984383571179
93,12,M,E,0.5266942368499581
93,13,M,M,0.9999563773818866
93,15,M,M,0.9836350594334374
93,17,M,E,0.40897030326599565
93,18,M,E,0.5678673743130432
93,19,M,M,0.20296280650929122
93,21,M,M,0.9998584373789836
93,22,M,E,0.21990812393754136
93,23,M,E,0.058347925359476076
93,24,M,M,0.9399178225946195
93,26,M,M,0.9998652040024689
93,27,M,E,0.10535427876495884
93,28,M,E,0.5193744718592505
93,29,M,E,0.9599549818786967
93,30,M,M,0.9999999914442156
93,31,M,E,0.020178577741053628
93,32,M,M,0.9999984972224284
94,1,M,E,0.9994444327028515
94,3,M,M,0.9999992039716308
94,5,M,M,0.9999999973261056
94,6,M,M,0.9999978580346366
94,7,M,M,0.999997362187289
94,8,M,M,0.9999999998987974
94,9,M,M,0.999999999158893
94,10,M,M,0.999999592686575
95,1,M,E,0.22448839579335947
95,2,M,E,0.009616672285094616
95,6,M,M,0.9999953552167931
95,7,M,M,0.9974566470798462
95,8,M,M,0.9977393884791966
95,9,M,M,0.9960711669530051
95,10,M,M,0.0060195335640654025
95,11,M,M,0.9996030846978389
95,13,M,M,0.9996795657841964
95,14,M,E,0.9576342529636411
95,15,M,E,0.2703544877893811
95,17,M,M,0.9999999846915639
95,18,M,M,0.9999673358792751
96,1,M,M,0.9999829568910275
96,2,M,E,0.0021982074337545043
96,3,M,M,0.9999999987139334
96,4,M,M,0.9941413236754013
96,5,M,E,0.01996872883413268
96,6,M,E,0.11700618262986054
96,7,M,E,0.011486013743725487
96,8,M,E,0.28342973721251397
96,9,M,M,0.9934537195476453
96,11,M,E,0.8480030820292868
96,12,M,M,0.9999996502740272
96,13,M,E,0.9999606909894638
96,14,M,E,0.0016409063801483576
96,15,M,M,0.9999999701248874
96,16,M,E,0.007877345424341703
96,17,M,E,0.44161853115291283
96,18,M,E,0.9854232939381379
96,19,M,E,0.26246936256222564
96,20,M,M,0.8130765633474507
96,21,M,E,0.009211459906783816
96,22,M,E,0.5118358047627345
96,23,M,M,0.9124628764640035
96,24,M,E,0.047414390644016875
97,1,M,E,0.006481409061539756
97,2,M,E,0.02487695235575885
97,3,M,M,0.999666595556737
97,4,M,M,0.9999006463039095
97,5,M,M,0.9967126706088603
97,6,M,M,0.9999928151075447
97,7,M,M,0.9993351413714797
97,8,M,E,0.03629341158341606
97,9,M,M,0.999302213072685
97,10,M,E,0.9831637562642381
97,11,M,M,0.9999999910496814
97,12,M,E,0.1004455301207938
97,13,M,M,0.9996878008369869
97,14,M,M,0.9999981035380129
97,15,M,E,0.012961408733978509
97,16,M,E,0.0010113234474904292
97,17,M,M,0.9998308351275648
97,18,M,E,0.8486960834139979
97,20,M,E,0.029322375798543153
97,21,M,E,0.0009245128040368323
97,24,M,M,0.9999999572232439
97,25,M,M,0.9999699156733407
97,26,M,M,0.9594135378217375
97,27,M,E,0.9981214520953419
97,28,M,M,0.9999888570539015
97,29,M,M,0.998825627962858
98,1,M,M,0.9999981245802805
98,2,M,M,0.999999941614851
98,3,M,M,0.999999620601384
98,4,M,E,0.9983384607350729
98,5,M,E,0.9885994595914342
98,6,M,M,0.9808549595901945
98,7,M,E,0.7010806743745989
98,8,M,M,0.7155907638042309
98,9,M,M,0.9482757457055231
98,10,M,M,0.9999675041170079
98,11,M,E,0.007589703217045111
98,12,M,E,0.014015979449096643
98,13,M,E,0.9923555252443605
98,14,M,M,0.9999648640760924
98,15,M,M,0.9974605353503883
98,16,M,M,0.9941198044918631
98,19,M,M,0.999999936672233
98,21,M,E,0.9398807513498042
98,23,M,E,0.004537671496867674
98,24,M,M,0.9966434700986053
98,25,M,M,0.9999919616829273
98,26,M,M,0.9997504136931117
98,27,M,E,0.002112507935257201
98,28,M,M,0.9455395825246943
98,29,M,E,0.9926688597108702
98,31,M,M,0.9904019455618924
98,32,M,M,0.9996568746071586
98,33,M,E,0.018712949509977556
98,34,M,M,0.9999980076379626
99,1,M,E,0.0457465938160718
99,2,M,E,0.001269879896869819
99,3,M,M,0.9999994035801354
99,4,M,E,0.12310889935214187
99,5,M,M,0.9999999574346354
99,6,M,E,0.05582926517537322
99,7,M,E,0.02363710211687877
99,8,M,M,0.999999827885221
99,9,M,M,0.9999561506179088
99,10,M,E,0.08215599506072448
99,11,M,E,0.023325207121648237
99,13,M,M,0.9996716373789454
99,14,M,E,0.00041259801580909706
99,15,M,E,0.002831350467889929
99,16,M,M,0.9999909044544729
99,17,M,M,0.9999999999212243
99,18,M,M,0.9999998097293781
99,19,M,M,0.9917717239357563
99,20,M,E,0.6131687288792582
99,21,M,M,0.8314729058075218
99,23,M,E,0.9664398797763619
99,24,M,E,0.009443956828933281
99,25,M,E,0.004961896249075236
99,26,M,E,0.0011833448461724856
99,27,M,M,0.9990020173903906
99,28,M,M,0.9999999911344536
99,29,M,M,0.9999908692856173
99,30,M,M,0.9999465750109034
99,31,M,M,0.9999999993864319
99,32,M,E,0.010484803630730044
99,33,M,M,0.9963128701735335
99,34,M,M,0.995782135143835
99,35,M,E,0.0010249861940588648
99,36,M,E,0.988813120498871
99,37,M,E,0.07177976128793781
99,38,M,M,0.9985172089769466
100,1,M,E,0.012260194990600406
100,2,M,M,0.9999714395586947
100,3,M,E,0.06867618535605517
100,4,M,E,0.9966589410931231
100,5,M,E,0.008517547732593674
100,6,M,M,0.9902098471098111
100,7,M,E,0.03650220356018834
100,8,M,M,0.9671399587204986
100,9,M,E,0.012326419545994914
100,10,M,M,0.9999999985796766
100,11,M,M,0.9999938791995076
100,12,M,E,0.18859597090459002
100,13,M,E,0.006135538869432833
100,14,M,M,0.9999999258170309
100,15,M,M,0.9806253252134397
100,16,M,E,0.12443494553486571
100,17,M,M,0.9999999916839953
100,18,M,E,0.31430219501156687
100,19,M,E,0.07225466509267553
100,20,M,M,0.9999999999897558
100,21,M,M,0.5264308738698708
101,1,M,M,0.9871000052546772
101,2,M,M,0.9974638270291326
101,3,M,M,0.9999999980816845
101,4,M,M,0.9998491260823501
101,5,M,M,0.9999997612120137
101,6,M,M,0.9999909417223017
101,7,M,M,0.9964916700301755
101,9,M,E,0.9804748833419668
101,10,M,E,0.0009223205569265691
101,11,M,E,0.0017984252808664238
101,12,M,M,0.9999922627217186
101,13,M,M,0.9999999846424665
101,14,M,M,0.9999999999597782
101,15,M,M,0.9999697604086188
101,16,M,M,0.28794616473718654
101,17,M,E,0.2854891804016708
101,20,M,M,0.9799569801600151
101,21,M,M,0.9999998902596916
101,22,M,E,0.9994924317850468
101,23,M,M,0.17471004152036274
101,24,M,E,0.005159535500072049
102,2,M,M,0.9795711996719881
102,3,M,E,0.008876598939301343
102,4,M,E,0.017434671974415394
102,6,M,E,0.9449358734661095
102,7,M,M,0.9919337953962658
102,8,M,M,0.9999999999927887
102,9,M,M,0.8206045194984167
102,10,M,M,0.9999996846796602
102,11,M,E,0.9612782470326005
102,12,M,M,0.9999993204963517
102,13,M,M,0.9999999999999989
102,14,M,M,0.7255564371123939
102,15,M,M,0.9999846673147426
102,16,M,E,0.006715478171720562
102,17,M,M,0.668655888547467
102,18,M,E,0.2698512885348251
102,19,M,E,0.006391108865416086
102,20,M,E,0.4489726228097175
102,21,M,M,0.9999999620687902
102,22,M,E,0.0004945245438018444
102,23,M,E,0.08816624621421022
102,24,M,M,0.9999995460750206
102,26,M,M,0.9999583932079368
102,27,M,E,0.01587515508439897
102,28,M,M,0.9894959277826271
102,29,M,E,0.01386799635900739
102,30,M,M,0.9999802054590915
102,31,M,M,0.9999690911873123
102,32,M,E,0.9637476170205821
102,33,M,E,0.8813256344635264
102,35,M,M,0.9999999893721044
102,36,M,M,0.9980611352550178
102,37,M,E,0.9924566985720011
102,38,M,E,0.00844474326246163
102,39,M,E,0.1809358313175567
102,40,M,M,0.9998935642218304
102,41,M,E,0.0008832266051296068
102,42,M,E,0.029955595743699694
102,43,M,M,0.9999994759561617
103,1,M,M,0.9999999072144212
103,2,M,M,0.7547302055977781
103,3,M,E,0.0015651595166047217
103,4,M,E,0.07267207511777046
103,6,M,M,0.9999944352054869
103,7,M,E,0.08643963343912757
103,8,M,E,0.9621726060819099
103,11,M,M,0.9868900135926033
103,13,M,E,0.014968435256255139
104,1,M,M,0.9970034436448646
104,3,M,M,0.9999995389405157
104,4,M,E,0.469707241369158
104,6,M,M,0.996196904090651
104,7,M,M,0.9969101288566347
106,1,M,E,0.02000247707125698
106,2,M,M,0.9999999136540271
106,3,M,M,0.9999999986441828
106,4,M,M,0.9742189936719795
106,5,M,M,0.9999999999888642
106,6,M,M,0.9999479866765272
106,7,M,E,0.05737468835296971
106,8,M,M,0.9999201688009532
106,9,M,M,0.9971210310390314
106,10,M,M,0.9999999697658872
106,11,M,M,0.9999148204447511
106,12,M,M,0.999980413896798
106,13,M,E,0.0017503865823446556
106,14,M,M,0.9999999958743422
106,15,M,E,0.3073084477237232
106,16,M,M,0.9998803177035119
106,17,M,E,0.9999540190891238
106,18,M,M,0.9999996700506014
106,19,M,M,0.9999073430141873
106,20,M,M,0.9999999979964618
107,1,M,M,0.9999999848847365
107,2,M,M,0.9999724768887974
107,3,M,E,0.9979782592441494
107,4,M,M,0.9999543571843112
107,5,M,M,0.3956287546398023
107,6,M,M,0.9983960688880104
107,7,M,M,0.9999999093928018
107,8,M,E,0.0156944190275632
107,9,M,E,0.996168719445886
107,10,M,E,0.028986273072025334
107,11,M,E,0.23047736033078997
107,12,M,E,0.002099568763087423
107,15,M,E,0.8205990095230457
107,16,M,E,0.4494704455426338
107,18,M,M,0.9999999159806159
107,19,M,M,0.9999952145384294
107,21,M,E,0.11472651475561423
107,22,M,E,0.08468755758797138
107,23,M,M,0.9999986265490132
107,24,M,E,0.10574503565274404
107,25,M,M,0.9922077782471582
107,26,M,M,0.9990768827048416
107,27,M,E,0.9666313066854268
107,28,M,E,0.10496888546921603
107,29,M,M,0.9973705179952576
107,30,M,E,0.6047098619905891
107,31,M,E,0.9998861441690131
107,33,M,E,0.003660576208980931
107,34,M,E,0.7003020272481755
107,35,M,M,0.9993688416476126
107,36,M,M,0.9998624645608715
107,37,M,M,0.9987838373675679
107,38,M,M,0.9999791200066239
110,1,M,E,0.9595252411816017
110,2,M,M,0.9999999981507244
110,3,M,E,0.002254365483269453
110,4,M,E,0.11975009710738675
110,5,M,M,0.6049798352195149
110,6,M,E,0.34377225266047234
110,8,M,M,0.9999906048799049
110,9,M,M,0.9967629879533831
110,10,M,M,0.9999999853447852
110,11,M,E,0.45354032785037196
110,12,M,E,0.5514131587275135
110,13,M,M,0.7920729910691653
110,14,M,M,0.9999718170664003
110,15,M,E,0.7293513358823117
110,16,M,E,0.13657788801563128
110,17,M,M,0.9999991959893729
110,18,M,M,0.9933816653165295
110,19,M,M,0.9999999532770232
110,20,M,M,0.9999990835956734
110,21,M,M,0.9947983931791409
110,23,M,M,0.9512661840936636
110,24,M,M,0.990912640683313
110,25,M,E,0.01814730665638453
110,26,M,M,0.9999999998044218
110,29,M,E,0.9806591528608881
110,30,M,E,0.12244648144438874
110,33,M,E,0.009979013630078087
110,34,M,M,0.9999999877797076
110,35,M,M,0.9999999959664057
110,36,M,E,0.08417033621459213
110,37,M,E,0.007219549210563181
110,38,M,M,0.9998589944554264
110,41,M,M,0.9986862239755439
110,42,M,E,0.009040285024264945
111,1,M,M,0.9870606344692604
111,2,M,M,0.9999993338494041
111,4,M,M,0.9999984505490102
111,5,M,E,0.007896796045190316
111,6,M,M,0.9009082782847321
111,8,M,E,0.0023738015964241063
111,10,M,M,0.9999878418827733
111,11,M,E,0.04281202342496254
111,13,M,E,0.7257642685409448
111,14,M,M,0.9999590558914002
111,15,M,M,0.9469379313050357
112,2,M,M,0.9997952192975044
112,3,M,M,0.9999954848195612
112,5,M,M,0.9999997489649959
112,6,M,M,0.9999999998335432
112,7,M,E,0.028121924237353806
112,8,M,M,0.9965531741394982
113,1,M,M,0.13262538584142428
113,2,M,E,0.032229705575093553
113,3,M,M,0.13105828739658695
113,5,M,M,0.9999992916601191
113,6,M,M,0.9999999997708315
113,7,M,E,0.0008077806592532325
113,8,M,E,0.009779296320823474
113,10,M,M,1.0
114,2,M,M,0.9998434328237991
114,3,M,E,0.39637344508090655
114,4,M,E,0.004071541813113586
114,5,M,M,0.9999997402540532
114,6,M,E,0.11915354086673598
114,7,M,E,0.12933748178428267
114,9,M,E,0.08579509721069009
114,11,M,M,0.693927525034515
114,12,M,M,0.99997199674866
114,13,M,M,0.9954718560045039
114,15,M,E,0.039848535751073236
114,16,M,E,0.9323913177068851
114,17,M,E,0.04003948071047705
114,18,M,E,0.035474443227312254
114,19,M,M,0.9990052101964446
114,20,M,E,0.000332169200729935
114,23,M,M,0.9999998059958549
114,25,M,E,0.1307803968241778
115,2,M,E,0.04861013609892199
115,4,M,M,0.9756329448070608
115,6,M,E,0.17657139447474474
115,8,M,E,0.7997513949464334
115,9,M,E,0.07071335960096578
115,11,M,E,0.036632176664619674
115,12,M,M,0.9999993739267349
115,13,M,M,0.9999959234269231
115,14,M,M,0.9999998110189392
115,15,M,M,0.7304330231616427
115,16,M,E,0.10675502114708786
115,17,M,E,0.610320613658887
115,18,M,E,0.1465000113093108
115,19,M,E,0.023119010161802386
115,20,M,M,0.999999469947536
115,21,M,M,0.9999977439377546
115,22,M,E,0.005648926231293051
115,24,M,M,0.9970763676397014
115,27,M,M,0.9999998874908951
115,28,M,M,0.9998644593695859
116,1,M,E,0.9503317706899034
116,3,M,M,0.9894763893888965
116,4,M,M,0.9999999988609052
116,5,M,M,0.9999999500539427
116,6,M,M,0.9999985392960171
116,7,M,M,0.9999996666328236
116,8,M,E,0.3442845829861647
116,9,M,E,0.9387102627102857
116,10,M,E,0.006412904755715653
116,11,M,E,0.033752629299278705
116,12,M,E,0.16360712312914757
116,13,M,E,0.008930516201960868
116,14,M,M,0.9999999968659754
116,15,M,M,0.9999997830721883
116,16,M,E,0.030753952701897798
116,17,M,M,0.9956134135721
116,18,M,E,0.23545638764424417
116,19,M,M,0.9999999990869504
116,20,M,M,0.0883620827629524
116,21,M,M,0.9999999232507645
116,22,M,M,0.8543088108812326
116,23,M,M,0.9997434470873826
117,2,M,E,0.09052301694467019
117,4,M,E,0.02010302542170496
117,7,M,M,0.7779041875619549
117,8,M,E,0.08362067395750532
117,9,M,E,0.30760240176994125
117,10,M,M,0.9999224956072962
117,11,M,E,0.0048760378659698745
117,12,M,E,0.0008457862860807881
117,13,M,E,0.00314480187463244
117,14,M,M,0.9317257651105746
117,15,M,E,0.26814320951848647
117,16,M,E,0.01968643381787717
117,18,M,E,0.016900084170775594
117,19,M,E,0.2770343431884909
117,20,M,E,0.9002557456145757
117,21,M,M,0.9997832549181075
123,1,M,M,0.9894210824793576
123,2,M,E,0.10745544327618987
123,3,M,E,0.04616302118134301
123,6,M,E,0.9974799727052939
123,7,M,M,0.9999999999999925
123,8,M,E,0.9403033530714152
123,9,M,M,0.9999999823213043
123,10,M,M,0.9999948686835938
123,11,M,M,0.9999924667772117
124,1,M,M,0.999992361462294
124,2,M,E,0.0031666502115248346
124,3,M,E,0.05653166175508792
124,4,M,M,0.9994645957324928
124,5,M,M,0.9999999999967075
124,6,M,E,0.11879928969729486
124,7,M,E,0.1918368816838811
124,8,M,E,0.9991924974538449
124,9,M,M,0.9997247254170842
124,10,M,M,0.9999997719376448
124,11,M,E,0.7862822802823276
124,12,M,M,0.9999999985222547
124,13,M,M,0.9999999998147522
124,14,M,E,0.9732253514103865
124,15,M,E,0.005746238851422256
124,17,M,E,0.024768311099539028
124,18,M,E,0.07571903671672035
124,19,M,M,0.9675479559178696
124,20,M,E,0.002508298104776559
124,21,M,E,0.0029044803729250425
124,22,M,M,0.9999999999998577
124,23,M,M,0.9999360276675412
124,24,M,M,0.43932444009377636
124,25,M,E,0.0028648776614496408
124,28,M,M,0.9999991507147866
129,1,M,M,0.9999987198242107
129,2,M,E,0.19484658514725814
129,3,M,M,0.9996757441545959
129,4,M,E,0.025798645294859358
129,5,M,E,0.9990153380616897
129,6,M,M,0.9999999949831049
129,7,M,M,0.9987630413389696
129,8,M,M,0.9999999996084648
129,9,M,M,0.9999649335350935
129,10,M,E,0.0019489073328366473
129,11,M,E,0.015534960756271554
129,12,M,E,0.006214418978482468
129,13,M,E,0.017713555835610746
129,16,M,M,0.9833861952902486
129,17,M,M,0.9999925760291583
129,18,M,E,0.0038430496777218156
129,19,M,E,0.014005078415342315
129,20,M,M,0.9997861627679822
129,21,M,E,0.029261779144832054
129,22,M,E,0.003543816219028493
130,2,M,M,0.9994650626824486
130,3,M,E,0.0036462315354257235
130,4,M,E,0.16806834210466956
130,6,M,E,0.6077598016043152
130,7,M,E,0.12611401041198528
130,8,M,E,0.03079854105372526
130,9,M,E,0.20936731766784933
130,10,M,M,0.9999998783297587
130,11,M,M,0.89469529689101
130,12,M,E,0.5726364375178113
130,13,M,E,0.011448270402923235
130,14,M,E,0.03305226759039526
130,15,M,M,0.06668974043516607
130,16,M,E,0.018509159764671664
130,17,M,E,0.024220525804765282
130,19,M,E,0.24844513316638606
130,21,M,M,0.9978503922845459
130,22,M,M,0.9999964624696047
130,23,M,E,0.009505404047846947
130,24,M,M,0.9999165191697381
130,25,M,M,0.7579684068840277
130,26,M,E,0.015468516852517551
130,27,M,E,0.002806993327423028
130,29,M,M,0.9819292814261107
130,31,M,E,0.0015297079948456197
130,32,M,E,0.010560423325033595
130,33,M,M,0.9999999997654239
131,1,M,M,0.08203333530185528
131,2,M,E,0.9399253462406041
131,4,M,E,0.011535577390843097
131,5,M,M,0.9999874098869115
131,6,M,M,0.3382230805417318
131,7,M,E,0.4348931421174359
131,8,M,M,0.9999999692849495
131,9,M,E,0.0005234437243298259
131,10,M,M,0.9999982675415175
131,12,M,E,0.00618476162633684
131,13,M,E,0.020449107119199818
131,14,M,E,0.47333955660457017
131,15,M,E,0.001878675210603051
131,16,M,M,0.9999999977500962
131,17,M,E,0.34312175476838475
131,18,M,E,0.0008622388676399146
131,19,M,E,0.004941042655273658
131,20,M,E,0.008630508373616418
131,22,M,E,0.023037764093829422
131,23,M,M,0.9996334192813614
131,24,M,M,0.9666151602498652
131,25,M,M,0.7339711079999657
131,26,M,E,0.0026133757290414156
131,27,M,M,0.9688267018755641
131,28,M,E,0.19594638418998023
131,29,M,M,0.9999980059181917
131,30,M,E,0.21415648560012418
131,31,M,M,0.999999864525699
131,34,M,M,0.11655369494993716
132,1,M,E,0.8549022906057882
132,2,M,M,0.9826325783862253
132,3,M,M,0.9965318419648728
132,6,M,E,0.013020863935696812
132,7,M,M,0.9999895600785761
132,8,M,E,0.0010920777169706453
132,11,M,M,0.9981354611846448
132,12,M,M,0.9999993730575969
132,13,M,M,0.9511805458826845
132,14,M,M,0.9789662383685945
132,15,M,M,0.9962148858987345
132,16,M,M,0.9981069902214463
132,17,M,M,0.9999929272227616
132,18,M,E,0.010078855068920803
132,19,M,M,0.9999993949613543
132,20,M,M,0.9012979026390784
132,21,M,M,0.9999997481948971
132,22,M,M,0.9999704765048933
132,23,M,E,0.9986865489116139
132,24,M,M,0.999999665377549
132,25,M,M,0.999980395798357
132,26,M,M,0.999999998835285
132,27,M,E,0.003500575281476805
132,28,M,E,0.126281888668887
132,29,M,E,0.0022331227938521673
132,30,M,E,0.3756727549197862
132,31,M,M,0.9999827592286141
132,32,M,M,0.9999999939770661
132,33,M,M,0.9999999739281029
132,34,M,M,0.9999992354798403
132,35,M,M,0.9999999985212709
132,36,M,M,0.9951805393109645
132,37,M,E,0.1309691601977684
132,38,M,M,0.9092451323707414
132,39,M,M,0.9719546671935865
132,40,M,E,0.5219295291927688
132,41,M,M,0.6152110490926201
132,42,M,E,0.003124324258104395
132,43,M,M,0.9999973899761107
132,44,M,M,0.9999989974306893
132,45,M,M,0.9999996002060361
132,46,M,E,0.3274169489640839
132,48,M,E,0.6451053398321818
132,49,M,E,0.2854771739145607
132,50,M,M,0.9998696316042253
132,51,M,E,0.9146409253732142
132,53,M,M,0.9998297697931708
146,1,E,E,0.3360178759882243
146,2,E,M,0.9999466912664771
146,3,E,M,0.9998829398993012
146,4,E,M,0.9997362323936609
146,5,E,E,0.19896460156570442
146,6,E,E,0.06687874732222511
146,7,E,E,0.07246188704101418
146,8,E,M,0.9999817165088611
146,9,E,E,0.9740994229090981
146,10,E,E,0.014531895658743887
146,11,E,E,0.7322440384996751
146,12,E,E,0.2855947242340032
146,13,E,M,0.9999397356021479
146,14,E,M,0.9999989476178766
146,15,E,M,0.9953450416497889
146,17,E,M,0.9999416736116283
146,18,E,E,0.4894816210085206
146,19,E,M,0.061387243938959994
146,22,E,E,0.04780460139303018
146,23,E,E,0.005043615227375194
146,24,E,E,0.23682154997760682
146,25,E,E,0.03287861736534194
146,27,E,E,0.8942297101786485
146,28,E,M,0.9469508285058665
