ImageNumber,ObjectNumber,EM_Score,Predicted_Annotation,Treatment
132,26,0.9934581820458335,M,M
132,27,7.890466059684234e-05,E,M
132,28,0.010244475473036667,E,M
132,29,0.00026597220502260426,E,M
132,30,0.034214271210164834,E,M
132,31,0.9938443822526166,M,M
132,32,0.9999915411378271,M,M
132,33,0.9999921822818644,M,M
132,34,0.9991999261616165,M,M
132,35,0.9999947807765242,M,M
132,36,0.1841813135669148,E,M
132,37,0.0002955886671435845,E,M
132,38,0.02968795502512605,E,M
132,39,0.0005074237870113759,E,M
132,40,0.010732840115072298,E,M
132,41,0.6430905913080985,M,M
132,42,2.4238709746892708e-05,E,M
132,43,0.9996349805927291,M,M
132,44,0.9833903731533473,M,M
132,45,0.996551156004543,M,M
132,46,0.013134830954598897,E,M
132,48,0.008614072908243384,E,M
132,49,0.07529486083342346,E,M
132,50,0.5951587450771779,M,M
132,51,0.970055612587929,M,M
132,53,0.9968854132310743,M,M
146,1,0.007274424549886268,E,E
146,2,0.9973033855668885,M,E
146,3,0.9796297800971636,M,E
146,4,0.6941236615015497,M,E
146,5,0.0014053977941826746,E,E
146,6,0.0028520445432041472,E,E
146,7,0.004063113792127848,E,E
146,8,0.9648758569746088,M,E
146,9,0.9796470579017502,M,E
146,10,0.00012408042346089741,E,E
146,11,0.7785157140426653,M,E
146,12,0.002809390299545959,E,E
146,13,0.9997387800116015,M,E
146,14,0.9996631917280926,M,E
146,15,0.6694881055269108,M,E
146,17,0.9988477990147663,M,E
146,18,0.010246478705254322,E,E
146,19,0.014244012587090675,E,E
146,22,0.0007984525286263001,E,E
146,23,1.6731710381806283e-05,E,E
146,24,0.002130608386109689,E,E
146,25,0.0001356677570672424,E,E
146,27,0.2713152490271945,E,E
146,28,0.8838300055939481,M,E
146,30,0.003280656338325662,E,E
146,31,0.0037035861106254737,E,E
146,35,0.6505246548531016,M,E
146,37,2.0181931362470666e-05,E,E
146,38,2.9375543249165822e-05,E,E
146,39,0.22921560521913248,E,E
146,40,0.006915899624721462,E,E
146,42,0.003864807502981134,E,E
146,43,0.0016939091699727348,E,E
146,45,0.8890810760250397,M,E
146,46,0.4408575596192065,E,E
146,47,0.4301279828328139,E,E
146,48,0.028802041209787705,E,E
146,49,0.021604605410298783,E,E
146,52,0.020225744529150606,E,E
146,53,0.00675856341549658,E,E
146,54,0.7210624883391492,M,E
146,55,0.028668108565987428,E,E
146,56,0.05708000493701411,E,E
146,57,0.009777104688322668,E,E
146,58,0.999879861671919,M,E
146,60,0.018799735427337438,E,E
146,61,0.005898507434943397,E,E
146,62,0.9907157195943204,M,E
146,63,0.7147587365316668,M,E
146,67,0.002555397233764057,E,E
146,69,0.022315033296281813,E,E
146,70,0.017866689060894638,E,E
146,71,0.007727942903361695,E,E
146,72,0.0006895948290607673,E,E
146,73,0.0006297169181990669,E,E
146,74,0.5657024106245335,M,E
146,75,0.2064312201641656,E,E
146,76,0.14084556520433025,E,E
146,77,0.17639695635830901,E,E
146,78,0.010706872829771723,E,E
146,80,0.999735628177413,M,E
146,81,0.0013806669327006416,E,E
146,82,0.001706946346169418,E,E
146,84,0.8237241839616828,M,E
146,86,0.022045178084732442,E,E
146,88,2.60035660531524e-05,E,E
146,89,0.04344066173515112,E,E
146,90,0.009589815750374433,E,E
146,91,0.01637384036582183,E,E
146,92,0.005970357431889166,E,E
146,93,4.108995321158207e-05,E,E
146,94,0.00916492656458669,E,E
146,95,0.11400065636577757,E,E
146,96,0.6708480292864922,M,E
146,97,0.0012122153354064912,E,E
146,99,0.0017570067737491051,E,E
147,2,0.0006764240402032157,E,E
147,3,6.94608434524465e-07,E,E
147,4,0.0017662645066385623,E,E
147,5,0.0019110859037100884,E,E
147,6,2.4040258537527287e-05,E,E
147,7,0.0016101312015550655,E,E
147,8,3.777581905230292e-05,E,E
147,9,0.02673643789198873,E,E
147,10,0.0038972211777400035,E,E
147,11,0.005669050623916155,E,E
147,12,0.011959907497870414,E,E
147,13,0.0018759977255122444,E,E
147,15,0.0007363473983491698,E,E
147,17,0.05702179807660954,E,E
147,22,0.06431980402514244,E,E
147,24,0.0059404819635191786,E,E
147,25,0.00764278041255942,E,E
147,26,0.0041509841979685625,E,E
147,28,0.13226407076119465,E,E
147,29,0.7821807147519979,M,E
147,30,0.8950003694620224,M,E
147,32,0.007015709396428295,E,E
147,33,0.0889885142627628,E,E
147,34,0.007274840075191473,E,E
147,35,0.0002940080563337603,E,E
147,37,0.008404655626753127,E,E
147,38,0.970699935165712,M,E
147,39,0.000407724451481984,E,E
147,40,9.721341181667765e-05,E,E
147,41,0.0004414918360192445,E,E
147,42,0.009042385210171573,E,E
147,44,0.03796891535225321,E,E
147,45,0.00017411912894187956,E,E
147,46,0.01212576977097353,E,E
148,2,0.004273981869203407,E,E
148,3,0.059376515127490405,E,E
148,4,0.00031927079395173636,E,E
148,5,0.010315152798708925,E,E
148,7,0.0038975192131503154,E,E
148,8,8.766191715586957e-05,E,E
148,9,0.9984247171648214,M,E
148,11,0.0007100937178817293,E,E
148,16,0.059879426180072554,E,E
148,18,0.05896221218891945,E,E
148,22,0.10270299099611463,E,E
148,23,0.015845993235288024,E,E
148,24,0.0011530662530302757,E,E
148,25,1.5352933445122858e-05,E,E
148,26,2.7189733438610406e-05,E,E
148,28,0.0066957721575830005,E,E
148,30,0.9757188508769857,M,E
148,31,0.00018132137909666735,E,E
148,32,0.9984195806195063,M,E
148,33,0.0008138321073654365,E,E
148,34,0.001030511982460768,E,E
148,35,0.0038184211484753204,E,E
148,36,0.009640473594549235,E,E
148,38,0.016221637675544857,E,E
148,39,0.0014793866294365385,E,E
148,40,0.0005460419902822142,E,E
148,41,6.2011804376929095e-06,E,E
148,42,0.02408912053244136,E,E
148,43,0.0014484834187764087,E,E
148,44,0.0005395047888272928,E,E
148,47,0.9886993956533958,M,E
148,48,8.065812483453581e-05,E,E
148,49,0.022285943515044388,E,E
148,51,0.010375907127795727,E,E
148,53,0.006218551735950497,E,E
148,54,0.0009271896737167578,E,E
148,56,0.014852720709246293,E,E
148,57,0.0007361229655335655,E,E
148,58,1.1868193247557165e-05,E,E
148,59,0.0031904475449645317,E,E
148,60,0.05364612384930071,E,E
148,61,0.6604303462786165,M,E
148,62,0.00019747587317660021,E,E
148,63,1.8761647236459109e-06,E,E
148,64,0.0011596287575979258,E,E
148,65,0.2014109826614608,E,E
148,66,0.8316546146247132,M,E
148,67,0.04051324659213218,E,E
148,68,0.010910414503645115,E,E
148,69,0.02081155704206708,E,E
148,70,0.14340527000376635,E,E
148,72,0.014909282701516745,E,E
148,73,0.04746594381769552,E,E
148,75,0.9999995024866729,M,E
148,76,0.006209727812387117,E,E
148,77,0.571035253473275,M,E
148,78,6.994051318058246e-05,E,E
148,79,0.0014563574965080917,E,E
148,80,0.02431441875881238,E,E
148,81,0.7659666391427552,M,E
148,82,0.9925901905383813,M,E
149,1,0.0011526153164710307,E,E
149,3,0.0014248301685552218,E,E
149,6,0.0007448213613469531,E,E
149,7,0.9577632990031979,M,E
149,10,0.002855976147602458,E,E
149,11,0.1270304982090475,E,E
149,12,0.9969968652384205,M,E
149,13,0.0061246533938215785,E,E
149,14,0.0038945534924173845,E,E
149,15,0.003918644719370623,E,E
149,16,0.9950751709856643,M,E
149,19,0.8320546947705966,M,E
149,20,0.9943178137740044,M,E
149,21,0.28544195595166777,E,E
149,23,0.0013903817229548646,E,E
149,24,0.023118583348508644,E,E
149,25,3.962485811407795e-05,E,E
149,26,0.001278542022720278,E,E
149,27,0.0911622557487709,E,E
149,28,1.1719212064484448e-05,E,E
149,31,0.5267408517958618,M,E
149,32,0.00900611384962421,E,E
149,34,0.0033242037426147184,E,E
149,36,0.0011402183682565211,E,E
149,37,0.0021192307872473135,E,E
149,38,4.142404289556197e-07,E,E
149,39,0.00031681174820150445,E,E
149,41,0.008548594442651077,E,E
149,42,0.006459777693967508,E,E
149,43,0.00023738271321024128,E,E
149,45,0.0090870091703702,E,E
149,46,0.005467817175591808,E,E
149,48,0.11879070597826949,E,E
149,49,0.17045835731597808,E,E
149,51,0.004900200691070293,E,E
149,53,0.9997304498721791,M,E
149,57,0.9998861724954312,M,E
149,58,0.03423366972652188,E,E
152,2,0.004084323917301699,E,E
152,3,0.9966736674082233,M,E
152,4,0.0004448461056849834,E,E
152,5,0.9862377815477983,M,E
152,6,0.0004353212827424047,E,E
152,7,5.472954937621204e-05,E,E
152,8,0.0007560617914583639,E,E
152,10,6.701453382011942e-05,E,E
152,11,0.053828576388491305,E,E
152,12,0.009099620064912863,E,E
152,13,0.003957016354983411,E,E
152,14,0.0008852564484215665,E,E
152,15,0.9998418145121937,M,E
152,17,0.0010303433578482766,E,E
152,18,0.002787110652222263,E,E
152,19,0.0004614022831236536,E,E
152,21,0.0021339760327578005,E,E
152,22,0.0008744278316400228,E,E
152,23,0.019714839526421706,E,E
152,24,6.114924560447959e-05,E,E
152,25,0.0027339307344314084,E,E
152,26,0.9846900902643821,M,E
152,27,0.010652343362647948,E,E
152,28,0.00030951995754123127,E,E
152,31,1.2010383143025189e-05,E,E
152,32,0.0004710317399053442,E,E
152,35,0.000880597598307478,E,E
152,36,0.021361533078685983,E,E
152,37,0.0004328159092765231,E,E
152,38,0.9882561370894409,M,E
152,39,0.0239378932010671,E,E
152,41,0.0012350458238245376,E,E
152,43,0.9571126846932467,M,E
153,1,0.9976049776776698,M,E
153,2,8.275531005793941e-05,E,E
153,3,0.0034420454548178252,E,E
153,4,0.0035794513147888157,E,E
153,5,0.006847212084378043,E,E
153,6,0.03569502977050256,E,E
153,7,0.001731434790778485,E,E
153,8,0.0008080719920919538,E,E
153,9,0.24148268376119603,E,E
153,10,0.018889473693920564,E,E
153,11,0.010341224463109694,E,E
153,12,0.007018824741311781,E,E
153,13,0.006631278666212263,E,E
153,14,0.0068785387534018,E,E
153,15,0.02775659207080199,E,E
153,16,0.9838547519180206,M,E
153,18,0.0019190686227563232,E,E
153,20,0.7136263253157142,M,E
153,21,0.007971420615612202,E,E
153,22,0.00031871022697761394,E,E
153,23,0.012409811116747264,E,E
153,24,0.001615140903546253,E,E
153,25,0.009572075660667527,E,E
153,26,0.006252074389768664,E,E
153,27,0.00016977465813965115,E,E
153,28,0.0001320022992715372,E,E
153,29,0.15410133448636168,E,E
153,30,0.8317917089848264,M,E
153,31,9.969188048348001e-05,E,E
153,32,0.017309035003328407,E,E
153,34,0.004422900960420564,E,E
153,35,0.002074274302325234,E,E
153,36,0.0007828164004649615,E,E
153,37,0.0051865480176807865,E,E
153,39,0.000139230833713335,E,E
153,40,0.00031022160554315464,E,E
153,41,0.0027724679387594368,E,E
153,42,0.9972841133255239,M,E
153,43,0.0011868015770638103,E,E
153,44,0.046087963171706985,E,E
153,45,0.16304239209754293,E,E
153,46,0.006915409139145711,E,E
153,47,0.0015154871727566508,E,E
153,48,0.024822936193782497,E,E
153,49,0.9571800731299147,M,E
153,50,0.015406106823001026,E,E
153,51,0.9993362388183007,M,E
153,52,0.7598091250093795,M,E
153,53,0.052261988605542944,E,E
153,55,5.222516083742167e-06,E,E
153,57,0.8782923742298939,M,E
153,58,0.01584935373419672,E,E
153,59,0.9467090400843962,M,E
153,60,0.03305967673821259,E,E
153,61,0.014242654724743401,E,E
153,62,2.093774337879134e-05,E,E
153,63,0.004652298878301914,E,E
153,64,0.0031395044214413592,E,E
153,65,0.002742218469821605,E,E
153,66,4.5598617692501436e-05,E,E
153,67,4.8152000582088776e-05,E,E
153,69,0.03878732367399606,E,E
153,70,0.3902271456836614,E,E
153,71,0.0013396357422856102,E,E
153,72,2.8867997383695748e-05,E,E
153,74,0.07619624606144405,E,E
153,75,0.00022628576431686003,E,E
153,76,0.022161385217982162,E,E
153,77,0.00037622433349969713,E,E
153,78,0.0009256464078498542,E,E
153,79,0.027152346739180835,E,E
153,80,0.8383095071438849,M,E
153,81,0.0008714028542096263,E,E
153,82,0.03600916102043981,E,E
153,84,0.0012368485355541674,E,E
153,85,0.0020415286225049793,E,E
153,86,0.003509908885474878,E,E
153,87,0.1098346340660871,E,E
153,89,0.002630357681194535,E,E
153,90,0.011167134565972969,E,E
153,92,0.018843589180022893,E,E
153,93,0.012793429862956094,E,E
153,95,0.02315464612983164,E,E
153,98,0.15538070044362048,E,E
154,2,0.10478619248348377,E,E
154,3,0.0014124320924104577,E,E
154,4,0.984681670654097,M,E
154,6,0.004429106053599033,E,E
154,7,0.026849662665494517,E,E
154,8,0.24685807206122445,E,E
154,11,0.09686815283668278,E,E
154,13,0.020849283179835785,E,E
154,15,0.00010262612366878118,E,E
154,16,0.006083857017563865,E,E
154,21,0.011309675253918251,E,E
154,23,0.1753998537963734,E,E
154,26,0.03818910217641117,E,E
154,27,8.585440618289965e-06,E,E
154,28,0.0018950952148461206,E,E
154,29,0.0008028321138873145,E,E
154,30,2.9929288131514417e-05,E,E
154,32,0.0018638443309022747,E,E
154,33,0.03422028948776459,E,E
154,37,0.1809934997686912,E,E
154,38,0.6932020530545326,M,E
154,40,0.00011911536955501916,E,E
154,43,0.3202094987006542,E,E
154,44,0.003970212130335351,E,E
154,45,0.022623826922021435,E,E
154,47,0.006556910051082147,E,E
154,48,0.011499205039268118,E,E
154,49,0.01529500871800307,E,E
154,50,0.00026119101273977313,E,E
154,51,0.4729201783999118,E,E
154,55,0.9821240705553841,M,E
154,56,0.003569560554981471,E,E
154,57,0.005228728702165853,E,E
154,58,0.018316956212294032,E,E
154,60,4.8471038493934586e-05,E,E
154,61,3.610710319551869e-05,E,E
154,62,0.9765081832991663,M,E
154,63,0.019149035411027502,E,E
154,64,0.0020996074158074448,E,E
154,65,0.006354578769844632,E,E
154,66,0.04732002344784653,E,E
154,68,0.0006762399245743421,E,E
154,69,0.0019134160479191995,E,E
154,72,0.0005396554635991699,E,E
154,73,0.025401724601976206,E,E
154,74,0.00036239740587655663,E,E
155,3,0.5256158379472908,M,E
155,4,0.003591551061612886,E,E
155,5,0.9936104486095484,M,E
155,6,0.008128452079924436,E,E
155,7,0.007035783743826452,E,E
155,8,0.15525529127538135,E,E
155,9,0.007067237717167789,E,E
155,10,5.2587584167269155e-06,E,E
155,11,0.9988846087420115,M,E
155,14,0.00775293959107721,E,E
155,15,0.40348857259559023,E,E
155,16,0.0023732077217492207,E,E
155,22,0.9999054472422795,M,E
155,24,0.00041674383328583884,E,E
155,25,0.004275276291523907,E,E
155,26,0.00010756204249507847,E,E
155,27,0.1416176581097822,E,E
155,31,1.124807862749198e-05,E,E
155,33,0.004033225183113913,E,E
155,34,0.00045645149077482304,E,E
155,37,0.0001521752243120596,E,E
155,39,0.006117652935846821,E,E
155,40,9.603892535636517e-05,E,E
155,41,0.00027926597743650804,E,E
155,43,0.00010130786408201544,E,E
155,44,3.313527259672275e-05,E,E
155,46,0.5049595457178937,M,E
155,47,0.9768541500898517,M,E
155,51,0.01238164937224399,E,E
155,55,0.0015948677931324651,E,E
155,56,0.004314919794967433,E,E
155,57,0.7476231576170251,M,E
155,58,0.12412676371911278,E,E
155,59,0.023823159572278534,E,E
155,60,0.003786736922800722,E,E
155,61,0.20834587273628247,E,E
155,62,0.00010574437383837903,E,E
155,63,0.005408113844876446,E,E
155,64,0.04474933839099818,E,E
155,68,0.9854885554729051,M,E
155,70,2.6139649911711245e-05,E,E
155,71,0.00045574455335916167,E,E
155,72,0.0007071553871202071,E,E
156,1,3.3695262369969662e-06,E,E
156,4,0.0005735456705704607,E,E
156,5,5.7037026449906247e-05,E,E
156,6,0.009694511993463299,E,E
156,7,0.00021225510460801014,E,E
156,8,0.047854802112390564,E,E
156,9,0.03125165357199912,E,E
156,10,0.0006261566213429402,E,E
156,11,0.12166272515443058,E,E
156,13,0.015573680972820227,E,E
156,14,0.007281618799680736,E,E
156,15,0.0015666317453395038,E,E
156,17,0.9918378647317156,M,E
156,18,0.20167458267719746,E,E
156,19,0.04737864940557932,E,E
156,20,0.0006607445201497129,E,E
156,21,0.004407780795282274,E,E
156,22,0.0418651675167538,E,E
156,23,0.0019050924229632943,E,E
156,24,0.6815985087462395,M,E
156,25,0.007363478091305178,E,E
156,26,0.9869301469235601,M,E
156,27,0.017217937332964103,E,E
156,28,0.006502429876220513,E,E
156,29,0.3248200366015178,E,E
156,30,0.9722617439030139,M,E
156,31,0.1905218632151673,E,E
156,32,0.0003076330704023503,E,E
156,33,0.8096068420352756,M,E
156,34,0.00495986446188512,E,E
156,37,0.04685586251656268,E,E
156,38,0.7424933227188232,M,E
156,39,0.6352795963169212,M,E
156,40,0.034327388764198476,E,E
156,41,0.9798472626320284,M,E
156,43,0.996785325068973,M,E
156,44,0.0021491635098311954,E,E
156,45,0.01605614367857157,E,E
156,46,0.007159123781888913,E,E
156,48,0.11621044038795494,E,E
156,50,0.04444350887167686,E,E
162,2,0.00010661855254791808,E,E
162,3,9.873637667874306e-05,E,E
162,5,0.025785057411939476,E,E
162,6,3.752316637412298e-05,E,E
162,7,0.05032603696600257,E,E
162,11,0.028590560936530965,E,E
162,12,0.34864543810547827,E,E
162,13,0.00024018729252986247,E,E
162,14,0.00226401254265312,E,E
162,15,0.0033706269312332106,E,E
162,16,0.996856548082022,M,E
162,17,0.00023830613741079436,E,E
162,18,0.00019691323086734881,E,E
162,19,0.006397195999438925,E,E
162,20,0.0056380988532548654,E,E
162,21,0.0002451371008666848,E,E
162,22,0.004840736999724091,E,E
162,23,0.8201029287065192,M,E
162,24,0.0032611316966491472,E,E
162,25,0.004876760075038397,E,E
162,26,0.00045719449922508067,E,E
162,27,0.09743782882061758,E,E
162,29,0.006285976053169583,E,E
162,30,0.0026982286429137275,E,E
162,31,0.0001810904855399121,E,E
162,32,0.00018761880502569985,E,E
162,34,8.957871432821723e-05,E,E
162,35,0.981019601028611,M,E
162,37,0.0161789973896672,E,E
162,38,0.025152449252272415,E,E
162,39,4.500445328536447e-05,E,E
162,40,0.002887021588112729,E,E
162,41,0.0480765506324018,E,E
162,42,3.1655357793027086e-05,E,E
162,43,0.008139300513115646,E,E
162,44,0.0039618243542415554,E,E
162,45,0.00428620071081491,E,E
162,46,0.015412887836844438,E,E
162,47,0.0015224576176744704,E,E
162,48,0.004189133815473272,E,E
162,50,0.0034820461043619313,E,E
162,51,0.002391772746505913,E,E
162,52,0.9882530437480441,M,E
162,53,0.008413998112874292,E,E
162,55,1.9179731336412894e-05,E,E
162,56,0.022745924529512292,E,E
162,57,0.001396989590772106,E,E
162,58,0.0021845659078958356,E,E
162,59,0.00014918658202077046,E,E
162,61,0.02371682311802276,E,E
162,62,0.4635443816052183,E,E
162,63,0.0038966573728853966,E,E
162,64,0.9925752968404763,M,E
162,65,0.023153693541010507,E,E
162,67,0.04143384768872157,E,E
162,69,3.5199105213237096e-05,E,E
162,70,0.9842716029623219,M,E
162,71,0.002181926951489513,E,E
162,72,0.015114969553525223,E,E
162,73,0.008397262716504419,E,E
162,74,0.0022777258003341986,E,E
162,75,3.858698615792648e-05,E,E
162,76,0.002907780401682916,E,E
162,77,0.02160841120212021,E,E
162,78,0.005928724000076749,E,E
162,79,0.26375574967992726,E,E
162,81,0.23301308179397998,E,E
162,83,0.02159698146708904,E,E
162,84,0.0004164473939297453,E,E
162,85,5.50710100304947e-06,E,E
162,86,0.0018767024860734847,E,E
162,88,0.026302873332845596,E,E
162,89,0.5807112920029188,M,E
162,90,0.053718751939278775,E,E
162,91,0.0039862380021874625,E,E
162,92,0.027768332113494987,E,E
162,93,0.9509727167372415,M,E
162,94,0.0009302197085866638,E,E
162,95,0.006844384254897105,E,E
162,96,0.006360015668906922,E,E
162,97,0.8259420217678881,M,E
162,98,0.060095300580147885,E,E
162,99,0.00014047599582578973,E,E
162,100,0.01189880334187205,E,E
162,101,0.0009948983269004322,E,E
162,103,0.0014606942893829026,E,E
162,104,0.002748678647788004,E,E
162,105,0.0006061778142096252,E,E
162,106,0.6524526749851824,M,E
162,107,0.40880727862162053,E,E
162,108,0.07245588962852707,E,E
162,109,0.0011407837568369412,E,E
162,110,0.002350110017557939,E,E
162,111,0.33512159034241407,E,E
162,112,0.07440263308688513,E,E
162,113,0.12461965572281204,E,E
165,1,0.0074517056964626075,E,E
165,2,0.017682772745094784,E,E
165,3,0.018330402182425175,E,E
165,4,0.0052595379584075425,E,E
165,5,0.0048108551592835735,E,E
165,6,0.016879328112411062,E,E
165,7,0.009676304332558694,E,E
165,9,0.062415785128256546,E,E
165,10,0.014506995932288996,E,E
166,1,0.005331406671580283,E,E
166,2,0.023631931713539236,E,E
166,3,0.004459683429608916,E,E
166,4,0.17294576570518616,E,E
166,5,0.37889035701562085,E,E
166,6,0.002064797778929496,E,E
166,7,0.0020394535281152626,E,E
166,8,0.016316026805752067,E,E
166,9,0.0014196144734920852,E,E
166,12,0.9320407033178957,M,E
166,13,0.03387614879745809,E,E
166,14,0.003702730547911334,E,E
166,15,0.3033651890752616,E,E
166,16,0.06936324394669872,E,E
166,17,0.0071852557438416035,E,E
166,18,8.367181550460268e-05,E,E
166,19,0.014186829764320483,E,E
166,20,0.0030686569540077572,E,E
166,21,0.00390195025750737,E,E
166,22,0.9996152064878245,M,E
166,23,0.9997425981932115,M,E
166,24,0.02221398924829099,E,E
166,25,0.9177055511861306,M,E
166,26,0.4233430260280557,E,E
166,27,0.002986271454704197,E,E
166,28,3.173394222442442e-06,E,E
166,29,0.9814831144446826,M,E
166,31,0.5925464766501702,M,E
166,32,0.999853989746941,M,E
166,33,0.027945804074863547,E,E
166,34,0.0948742137001155,E,E
166,35,3.9513885676449104e-05,E,E
166,36,0.3230392349918391,E,E
166,37,0.01381564736961022,E,E
166,38,0.0023677680938423928,E,E
166,39,0.5883777798257652,M,E
166,40,0.8437024727208735,M,E
166,41,0.23727507060048011,E,E
166,42,3.2528972664259343e-07,E,E
166,43,0.0007949291847271605,E,E
166,44,0.005676025191971598,E,E
166,45,0.9787218954778534,M,E
166,46,0.0006439192247245888,E,E
166,47,0.0021942796427223046,E,E
166,48,0.0011514609140073709,E,E
166,49,0.0036615312480796293,E,E
167,1,5.498411994084663e-05,E,E
167,2,0.0011009260968812009,E,E
167,3,0.00583027846369293,E,E
167,4,0.9980305554235344,M,E
167,6,0.035399215596651636,E,E
167,7,0.010345685555648788,E,E
167,8,0.686077134420291,M,E
167,10,0.00026108787838911753,E,E
167,11,0.0004920733722326666,E,E
167,12,0.7774963306966041,M,E
167,13,0.6191680746125071,M,E
167,14,0.00022243945372040714,E,E
167,15,0.05498987373661714,E,E
167,16,0.006131059672634373,E,E
167,17,0.017314915901251744,E,E
167,18,0.00047809308913630404,E,E
167,20,0.001835647446777165,E,E
167,21,0.9959182855997063,M,E
167,22,9.331259989506758e-06,E,E
167,23,0.00018565699933570774,E,E
167,24,0.21292404477632412,E,E
167,25,0.6241709179174837,M,E
167,26,0.0383124192012474,E,E
167,27,0.00040568971495033595,E,E
167,28,0.12848129037033287,E,E
167,29,0.7401530347296411,M,E
167,30,0.9641450427411198,M,E
167,31,0.0025278376239021975,E,E
167,32,0.15757773632278735,E,E
167,33,0.03180541299961905,E,E
167,34,0.04500860349956357,E,E
167,35,0.006213024097707127,E,E
167,36,0.6854578325297928,M,E
167,37,0.00019115877752130136,E,E
167,38,5.83862348622782e-05,E,E
167,39,0.04185943669273945,E,E
167,40,0.0022446400569705945,E,E
167,41,0.0031791932452208955,E,E
167,42,0.007259851114853585,E,E
167,43,0.0083830768464229,E,E
167,44,0.06184519676648198,E,E
167,45,0.10659193621361453,E,E
167,46,0.08157441188426431,E,E
170,1,0.011996944095004833,E,E
170,2,0.00686750930838466,E,E
170,3,3.2926747324887156e-06,E,E
170,4,0.0002186633296439225,E,E
170,6,0.025628115853193693,E,E
170,7,0.0008007635245747198,E,E
170,8,0.7705675754260097,M,E
170,9,0.0015530595288914956,E,E
170,10,0.0014725720944459074,E,E
170,11,0.0018206262624362692,E,E
170,12,0.00038087265920820645,E,E
170,14,0.024117072421241757,E,E
170,15,0.00010064494553094296,E,E
170,16,0.006005437886592122,E,E
170,17,0.2680813867593895,E,E
170,18,0.01228197801494341,E,E
170,19,0.0036385463434167233,E,E
170,20,0.13582360848563496,E,E
170,21,0.10078538463983626,E,E
170,22,0.07487921398848031,E,E
170,23,0.00132354214429524,E,E
170,24,0.00813566467465588,E,E
170,26,0.5003440358770014,M,E
170,27,1.0155120569953384e-06,E,E
170,28,8.208793654213347e-05,E,E
170,29,0.01538948950339768,E,E
170,30,0.04634200364492384,E,E
170,31,0.04404225091708649,E,E
170,32,0.006044174574044629,E,E
170,33,0.9422184463566186,M,E
170,34,0.0012265942830317312,E,E
170,35,0.0009450707020374707,E,E
170,36,0.017310220785343063,E,E
170,37,0.9972131957510089,M,E
170,38,0.03452073466614495,E,E
170,39,0.19629650507869617,E,E
170,40,0.2579600305833331,E,E
170,41,0.022831003997366293,E,E
170,42,0.011443452623274702,E,E
170,44,0.0020266052863447312,E,E
170,45,0.0008702174127099235,E,E
170,46,0.020225856789715696,E,E
170,47,0.14982555927568586,E,E
170,50,0.00015767829135079876,E,E
170,52,0.13936495623978462,E,E
170,53,0.023293085691122862,E,E
170,54,0.0001998653185508251,E,E
170,55,0.007604729203925241,E,E
170,56,0.009728027156003027,E,E
170,57,0.0002899603393757413,E,E
170,58,4.297191425058396e-05,E,E
170,59,5.110476336574385e-05,E,E
171,1,0.0024561692134846534,E,E
171,2,3.678266764636803e-05,E,E
171,3,0.001901452593266982,E,E
171,4,2.6703902758718042e-05,E,E
171,5,0.9999993092350978,M,E
171,8,0.00014775561203752202,E,E
171,9,0.01342231533144107,E,E
171,10,0.28106018173273883,E,E
171,11,0.04645859568602921,E,E
171,13,0.07379192708778112,E,E
171,14,0.00045680059584183246,E,E
171,15,0.02816908652542261,E,E
171,16,0.002604571861427178,E,E
171,17,0.023226748813232553,E,E
171,18,0.9999609208844362,M,E
171,19,0.007751829989119234,E,E
171,22,0.0006124987387790588,E,E
171,23,0.9960547752053808,M,E
175,2,8.369964413681737e-05,E,E
175,3,0.016095179058878344,E,E
175,4,0.0963042939724274,E,E
175,5,7.320211237119997e-05,E,E
175,6,0.0018140430333506601,E,E
175,7,0.0017809471434225164,E,E
175,8,0.0010243238488185562,E,E
175,9,0.03564621165363856,E,E
175,10,0.2289186792362413,E,E
175,11,0.0066256706598407855,E,E
175,12,0.998799308296698,M,E
175,13,0.002132884180626777,E,E
175,14,0.4980680540138959,E,E
175,15,0.02700149562014835,E,E
175,16,0.033403643738386515,E,E
175,22,0.024096216134830678,E,E
176,1,0.028154083365218522,E,E
176,2,0.00653059795626924,E,E
176,3,0.026324663197937796,E,E
176,4,0.0030105101240381323,E,E
176,5,1.606001500065309e-05,E,E
176,6,0.02638652237797668,E,E
176,7,0.000870687942827112,E,E
176,8,0.999920635518797,M,E
176,9,0.00823169311977244,E,E
176,10,0.0003048621105157125,E,E
176,11,0.0001979497576808284,E,E
176,12,5.813688884426837e-05,E,E
176,13,0.9999327724312892,M,E
176,14,0.7812940196367673,M,E
176,15,0.0001543279126273762,E,E
176,17,0.000419685767677893,E,E
176,18,0.004151042327938389,E,E
176,19,0.016223118384233015,E,E
176,21,0.9995765596319254,M,E
176,22,0.0339923760984825,E,E
176,23,0.013324250499824209,E,E
176,24,0.014491934869688463,E,E
176,25,0.013231492206765687,E,E
176,26,4.305215335411433e-05,E,E
176,27,0.9712664427548654,M,E
176,29,2.065727555818666e-06,E,E
176,30,0.6163487145817038,M,E
176,31,0.0034027846242270492,E,E
176,32,0.001868433410191152,E,E
176,33,0.058675395104279875,E,E
176,34,0.0006970878783554626,E,E
176,36,0.005997836011588513,E,E
176,37,0.9546324118449185,M,E
176,38,0.0011885513375750319,E,E
176,39,0.024339497618491402,E,E
176,40,0.0002983299595003777,E,E
176,41,0.0007956363591125913,E,E
